#group,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,string,double,double,double,double,dateTime:RFC3339,double
#default,,,,,,,,,,,,,
,SSID,bottom_load,device,gas_resistance,humidity,load,location,pipeTemp,pipe_temp,pressure,temperature,time,top_load
,Ståle  sin iPhone,,ESP32,59040,13.25,,,23.25,,994.35,23.79,2025-03-11T14:48:15.760332529Z,-0.02
,Ståle  sin iPhone,,ESP32,59122,13.26,,,23.25,,994.35,23.79,2025-03-11T14:48:18.638622005Z,-0.01
,Ståle  sin iPhone,,ESP32,59163,13.28,,,23.25,,994.36,23.79,2025-03-11T14:48:21.498746766Z,-0.01
,Ståle  sin iPhone,,ESP32,59204,13.31,,,23.31,,994.36,23.8,2025-03-11T14:48:24.404595836Z,-0.03
,Ståle  sin iPhone,,ESP32,59204,13.31,,,23.31,,994.36,23.8,2025-03-11T14:48:27.329280411Z,-0.04
,Ståle  sin iPhone,,ESP32,58675,13.32,,,23.31,,994.35,23.8,2025-03-11T14:48:30.207699789Z,-0.05
,Ståle  sin iPhone,,ESP32,58076,13.32,,,23.25,,994.35,23.8,2025-03-11T14:48:33.077549199Z,-0.04
,Ståle  sin iPhone,,ESP32,57997,13.32,,,23.25,,994.35,23.8,2025-03-11T14:48:36.01169233Z,-0
,Ståle  sin iPhone,,ESP32,57918,13.33,,,23.31,,994.35,23.8,2025-03-11T14:48:38.90893674Z,-0.02
,Ståle  sin iPhone,,ESP32,57957,13.33,,,23.31,,994.35,23.81,2025-03-11T14:48:41.768634898Z,-0.03
,Ståle  sin iPhone,,ESP32,57800,13.32,,,23.25,,994.35,23.81,2025-03-11T14:48:44.626103374Z,-0
,Ståle  sin iPhone,,ESP32,58434,13.32,,,23.25,,994.35,23.81,2025-03-11T14:48:47.52036088Z,-0.03
,Ståle  sin iPhone,,ESP32,58959,13.31,,,23.25,,994.35,23.81,2025-03-11T14:48:50.482564079Z,-0
,Ståle  sin iPhone,,ESP32,59040,13.32,,,23.31,,994.35,23.81,2025-03-11T14:48:53.553916344Z,-0.05
,Ståle  sin iPhone,,ESP32,59081,13.31,,,23.31,,994.34,23.81,2025-03-11T14:48:56.427704736Z,-0.03
,Ståle  sin iPhone,,ESP32,59327,13.32,,,23.25,,994.35,23.81,2025-03-11T14:48:59.496681954Z,-0.03
,Ståle  sin iPhone,,ESP32,59827,13.33,,,23.31,,994.35,23.81,2025-03-11T14:49:02.356802304Z,-0.04
,Ståle  sin iPhone,,ESP32,60249,13.34,,,23.31,,994.34,23.81,2025-03-11T14:49:05.232057957Z,-0.02
,Ståle  sin iPhone,,ESP32,60164,13.34,,,23.25,,994.35,23.81,2025-03-11T14:49:08.104586465Z,-0.03
,Ståle  sin iPhone,,ESP32,60164,13.34,,,23.31,,994.35,23.81,2025-03-11T14:49:11.259571859Z,-0
,Ståle  sin iPhone,,ESP32,59659,13.35,,,23.31,,994.36,23.81,2025-03-11T14:49:14.137913952Z,0.01
,Ståle  sin iPhone,,ESP32,59576,13.36,,,23.25,,994.36,23.81,2025-03-11T14:49:17.007997776Z,0.02
,Ståle  sin iPhone,,ESP32,59785,13.37,,,23.31,,994.36,23.81,2025-03-11T14:49:19.877382163Z,0
,Ståle  sin iPhone,,ESP32,60122,13.37,,,23.31,,994.36,23.81,2025-03-11T14:49:22.938873014Z,0.01
,Ståle  sin iPhone,,ESP32,60122,13.37,,,23.25,,994.36,23.81,2025-03-11T14:49:25.909044259Z,0.02
,Ståle  sin iPhone,,ESP32,60079,13.36,,,23.31,,994.35,23.81,2025-03-11T14:49:28.880012968Z,0.04
,Ståle  sin iPhone,,ESP32,60981,13.34,,,23.31,,994.35,23.81,2025-03-11T14:49:34.818654292Z,0.02
,Ståle  sin iPhone,,ESP32,59953,13.38,,,23.31,,994.34,23.81,2025-03-11T14:49:37.786893444Z,0.02
,Ståle  sin iPhone,,ESP32,60122,13.38,,,23.31,,994.35,23.8,2025-03-11T14:49:40.767024981Z,0.03
,Ståle  sin iPhone,,ESP32,60122,13.38,,,23.31,,994.35,23.8,2025-03-11T14:49:43.837133106Z,0.02
,Ståle  sin iPhone,,ESP32,60677,13.37,,,23.31,,994.35,23.8,2025-03-11T14:49:46.908158405Z,0.02
,Ståle  sin iPhone,,ESP32,61376,13.35,,,23.25,,994.37,23.81,2025-03-11T14:49:49.869905453Z,0.01
,Ståle  sin iPhone,,ESP32,61686,13.35,,,23.31,,994.37,23.81,2025-03-11T14:49:52.946768907Z,0.01
,Ståle  sin iPhone,,ESP32,61686,13.34,,,23.31,,994.37,23.81,2025-03-11T14:49:55.826194951Z,0.01
,Ståle  sin iPhone,,ESP32,61820,13.33,,,23.31,,994.37,23.81,2025-03-11T14:49:58.887615297Z,-0
,Ståle  sin iPhone,,ESP32,62362,13.32,,,23.25,,994.36,23.81,2025-03-11T14:50:01.957767497Z,0.03
,Ståle  sin iPhone,,ESP32,62454,13.3,,,23.25,,994.37,23.81,2025-03-11T14:50:04.927345431Z,0.02
,Ståle  sin iPhone,,ESP32,62822,13.29,,,23.31,,994.36,23.81,2025-03-11T14:50:07.897348386Z,0.02
,Ståle  sin iPhone,,ESP32,63147,13.28,,,23.31,,994.36,23.81,2025-03-11T14:50:11.276782789Z,0.02
,Ståle  sin iPhone,,ESP32,62683,13.28,,,23.31,,994.35,23.81,2025-03-11T14:50:14.259006737Z,0.02
,Ståle  sin iPhone,,ESP32,63194,13.31,,,23.31,,994.36,23.81,2025-03-11T14:50:17.33088097Z,0.01
,Ståle  sin iPhone,,ESP32,62868,13.3,,,23.31,,994.35,23.81,2025-03-11T14:50:20.28939233Z,0.03
,Ståle  sin iPhone,,ESP32,63100,13.32,,,23.31,,994.35,23.81,2025-03-11T14:50:23.258130637Z,0.01
,Ståle  sin iPhone,,ESP32,63194,13.33,,,23.31,,994.35,23.81,2025-03-11T14:50:26.229528967Z,0.03
,Ståle  sin iPhone,,ESP32,64000,13.31,,,23.31,,994.34,23.81,2025-03-11T14:50:29.182255325Z,0.04
,Ståle  sin iPhone,,ESP32,64096,13.27,,,23.31,,994.34,23.81,2025-03-11T14:50:32.537403582Z,0.03
,Ståle  sin iPhone,,ESP32,64974,13.26,,,23.31,,994.34,23.81,2025-03-11T14:50:35.546236617Z,0.02
,Ståle  sin iPhone,,ESP32,65222,13.25,,,23.31,,994.33,23.81,2025-03-11T14:50:38.516827644Z,0.03
,Ståle  sin iPhone,,ESP32,65222,13.23,,,23.31,,994.33,23.81,2025-03-11T14:50:41.471894736Z,0.06
,Ståle  sin iPhone,,ESP32,65523,13.21,,,23.31,,994.34,23.81,2025-03-11T14:50:44.459539204Z,0.02
,Ståle  sin iPhone,,ESP32,65725,13.19,,,23.31,,994.33,23.8,2025-03-11T14:50:47.744603205Z,0.03
,Ståle  sin iPhone,,ESP32,65322,13.21,,,23.31,,994.34,23.8,2025-03-11T14:50:50.699509703Z,0.02
,Ståle  sin iPhone,,ESP32,65422,13.24,,,23.31,,994.35,23.8,2025-03-11T14:50:53.777552344Z,0.04
,Ståle  sin iPhone,,ESP32,64925,13.26,,,23.31,,994.35,23.8,2025-03-11T14:50:56.746844314Z,0.02
,Ståle  sin iPhone,,ESP32,65422,13.28,,,23.31,,994.35,23.8,2025-03-11T14:50:59.71183203Z,0.02
,Ståle  sin iPhone,,ESP32,65123,13.28,,,23.31,,994.36,23.81,2025-03-11T14:51:02.681780204Z,0.04
,Ståle  sin iPhone,,ESP32,65024,13.28,,,23.31,,994.36,23.81,2025-03-11T14:51:05.648674545Z,-0
,Ståle  sin iPhone,,ESP32,65222,13.3,,,23.31,,994.36,23.81,2025-03-11T14:51:08.508807103Z,-0.02
,Ståle  sin iPhone,,ESP32,65523,13.32,,,23.31,,994.36,23.81,2025-03-11T14:51:11.387186135Z,-0
,Ståle  sin iPhone,,ESP32,65826,13.32,,,23.31,,994.37,23.81,2025-03-11T14:51:14.256991068Z,0.02
,Ståle  sin iPhone,,ESP32,65674,13.31,,,23.31,,994.36,23.81,2025-03-11T14:51:17.227560286Z,0.01
,Ståle  sin iPhone,,ESP32,65775,13.33,,,23.31,,994.36,23.81,2025-03-11T14:51:20.292709901Z,0.01
,Ståle  sin iPhone,,ESP32,65775,13.3,,,23.31,,994.36,23.81,2025-03-11T14:51:23.141717094Z,0.02
,Ståle  sin iPhone,,ESP32,66132,13.27,,,23.31,,994.36,23.81,2025-03-11T14:51:26.129165518Z,-0
,Ståle  sin iPhone,,ESP32,66184,13.22,,,23.31,,994.35,23.81,2025-03-11T14:51:29.100527943Z,0
,Ståle  sin iPhone,,ESP32,66649,13.19,,,23.31,,994.35,23.81,2025-03-11T14:51:31.963849044Z,0.01
,Ståle  sin iPhone,,ESP32,66753,13.2,,,23.31,,994.35,23.81,2025-03-11T14:51:34.828668063Z,0.02
,Ståle  sin iPhone,,ESP32,66963,13.25,,,23.31,,994.35,23.82,2025-03-11T14:51:37.707298966Z,0.02
,Ståle  sin iPhone,,ESP32,66493,13.31,,,23.31,,994.35,23.82,2025-03-11T14:51:40.669722618Z,0.01
,Ståle  sin iPhone,,ESP32,66963,13.35,,,23.31,,994.35,23.82,2025-03-11T14:51:43.642616589Z,0.01
,Ståle  sin iPhone,,ESP32,66235,13.39,,,23.31,,994.35,23.82,2025-03-11T14:51:46.831321383Z,-0.02
,Ståle  sin iPhone,,ESP32,66235,13.38,,,23.31,,994.34,23.82,2025-03-11T14:51:49.795605266Z,-0.01
,Ståle  sin iPhone,,ESP32,66184,13.34,,,23.31,,994.34,23.82,2025-03-11T14:51:52.849213617Z,0.02
,Ståle  sin iPhone,,ESP32,66701,13.32,,,23.31,,994.34,23.82,2025-03-11T14:51:55.827394072Z,0.02
,Ståle  sin iPhone,,ESP32,66545,13.31,,,23.31,,994.35,23.82,2025-03-11T14:51:58.807963799Z,0
,Ståle  sin iPhone,,ESP32,66493,13.32,,,23.31,,994.34,23.82,2025-03-11T14:52:01.976884268Z,0.03
,Ståle  sin iPhone,,ESP32,66132,13.31,,,23.31,,994.35,23.82,2025-03-11T14:52:05.047260944Z,0.02
,Ståle  sin iPhone,,ESP32,66338,13.29,,,23.31,,994.34,23.82,2025-03-11T14:52:08.113050759Z,-0.01
,Ståle  sin iPhone,,ESP32,66963,13.28,,,23.31,,994.34,23.82,2025-03-11T14:52:11.080030082Z,-0
,Ståle  sin iPhone,,ESP32,67599,13.27,,,23.31,,994.35,23.82,2025-03-11T14:52:14.057054832Z,0.01
,Ståle  sin iPhone,,ESP32,67492,13.26,,,23.31,,994.34,23.82,2025-03-11T14:52:16.955596308Z,-0
,Ståle  sin iPhone,,ESP32,68139,13.24,,,23.31,,994.35,23.82,2025-03-11T14:52:19.981646498Z,-0.01
,Ståle  sin iPhone,,ESP32,67760,13.25,,,23.31,,994.35,23.82,2025-03-11T14:52:22.868019297Z,0
,Ståle  sin iPhone,,ESP32,67760,13.24,,,23.31,,994.36,23.82,2025-03-11T14:52:25.928713622Z,0.01
,Ståle  sin iPhone,,ESP32,67868,13.22,,,23.31,,994.35,23.83,2025-03-11T14:52:28.793552736Z,0.03
,Ståle  sin iPhone,,ESP32,68412,13.22,,,23.31,,994.35,23.83,2025-03-11T14:52:31.666955002Z,-0.01
,Ståle  sin iPhone,,ESP32,67868,13.27,,,23.31,,994.36,23.83,2025-03-11T14:52:34.530044149Z,0.02
,Ståle  sin iPhone,,ESP32,68139,13.33,,,23.31,,994.37,23.83,2025-03-11T14:52:37.607744108Z,0
,Ståle  sin iPhone,,ESP32,68357,13.35,,,23.31,,994.37,23.83,2025-03-11T14:52:40.470060936Z,-0.01
,Ståle  sin iPhone,,ESP32,68030,13.38,,,23.31,,994.36,23.84,2025-03-11T14:52:43.331840765Z,0.02
,Ståle  sin iPhone,,ESP32,68085,13.41,,,23.31,,994.36,23.84,2025-03-11T14:52:46.525853129Z,0.02
,Ståle  sin iPhone,,ESP32,67439,13.46,,,23.31,,994.36,23.84,2025-03-11T14:52:49.478490007Z,0.02
,Ståle  sin iPhone,,ESP32,67599,13.51,,,23.31,,994.36,23.84,2025-03-11T14:52:52.457138345Z,0.01
,Ståle  sin iPhone,,ESP32,67386,13.54,,,23.31,,994.36,23.84,2025-03-11T14:52:55.311859446Z,0.01
,Ståle  sin iPhone,,ESP32,67760,13.56,,,23.31,,994.35,23.84,2025-03-11T14:52:58.296635599Z,0
,Ståle  sin iPhone,,ESP32,67279,13.52,,,23.31,,994.35,23.84,2025-03-11T14:53:01.257852589Z,-0
,Ståle  sin iPhone,,ESP32,67546,13.48,,,23.38,,994.35,23.84,2025-03-11T14:53:06.990008374Z,-0.02
,Ståle  sin iPhone,,ESP32,66753,13.52,,,23.31,,994.36,23.83,2025-03-11T14:53:09.953765861Z,-0
,Ståle  sin iPhone,,ESP32,66858,13.53,,,23.31,,994.36,23.84,2025-03-11T14:53:12.837519865Z,-0.03
,Ståle  sin iPhone,,ESP32,67173,13.52,,,23.31,,994.36,23.84,2025-03-11T14:53:15.800299067Z,-0.02
,Ståle  sin iPhone,,ESP32,67976,13.5,,,23.31,,994.36,23.84,2025-03-11T14:53:18.877284438Z,-0.02
,Ståle  sin iPhone,,ESP32,68139,13.5,,,23.38,,994.37,23.84,2025-03-11T14:53:21.955285086Z,-0.02
,Ståle  sin iPhone,,ESP32,67922,13.48,,,23.38,,994.36,23.84,2025-03-11T14:53:25.017717153Z,0.01
,Ståle  sin iPhone,,ESP32,68085,13.46,,,23.31,,994.37,23.84,2025-03-11T14:53:28.079967684Z,-0.02
,Ståle  sin iPhone,,ESP32,68522,13.43,,,23.31,,994.37,23.84,2025-03-11T14:53:31.159238378Z,-0.04
,Ståle  sin iPhone,,ESP32,68248,13.42,,,23.31,,994.36,23.84,2025-03-11T14:53:34.237961602Z,-0.05
,Ståle  sin iPhone,,ESP32,68248,13.4,,,23.31,,994.36,23.84,2025-03-11T14:53:37.206911789Z,-0.04
,Ståle  sin iPhone,,ESP32,68248,13.38,,,23.31,,994.36,23.84,2025-03-11T14:53:40.272193928Z,-0.02
,Ståle  sin iPhone,,ESP32,68965,13.35,,,23.38,,994.36,23.84,2025-03-11T14:53:43.2414516Z,-0.03
,Ståle  sin iPhone,,ESP32,69133,13.33,,,23.31,,994.37,23.84,2025-03-11T14:53:46.202954063Z,-0.02
,Ståle  sin iPhone,,ESP32,69470,13.33,,,23.38,,994.38,23.85,2025-03-11T14:53:49.195795104Z,-0.02
,Ståle  sin iPhone,,ESP32,69470,13.33,,,23.31,,994.38,23.85,2025-03-11T14:53:52.141724911Z,-0.01
,Ståle  sin iPhone,,ESP32,69584,13.29,,,23.31,,994.4,23.85,2025-03-11T14:53:55.036689181Z,-0.05
,Ståle  sin iPhone,,ESP32,69926,13.28,,,23.31,,994.39,23.85,2025-03-11T14:53:57.978790354Z,-0.03
,Ståle  sin iPhone,,ESP32,70503,13.27,,,23.31,,994.39,23.85,2025-03-11T14:54:00.851392574Z,-0.01
,Ståle  sin iPhone,,ESP32,70973,13.24,,,23.38,,994.39,23.85,2025-03-11T14:54:03.942138935Z,-0.05
,Ståle  sin iPhone,,ESP32,70855,13.22,,,23.38,,994.38,23.85,2025-03-11T14:54:07.000888034Z,-0.02
,Ståle  sin iPhone,,ESP32,70156,13.21,,,23.38,,994.39,23.85,2025-03-11T14:54:09.977404183Z,-0.03
,Ståle  sin iPhone,,ESP32,70387,13.21,,,23.38,,994.38,23.85,2025-03-11T14:54:13.038833958Z,-0.03
,Ståle  sin iPhone,,ESP32,71210,13.2,,,23.38,,994.38,23.85,2025-03-11T14:54:16.020965497Z,-0.02
,Ståle  sin iPhone,,ESP32,71329,13.19,,,23.38,,994.37,23.85,2025-03-11T14:54:18.979903666Z,-0.05
,Ståle  sin iPhone,,ESP32,71329,13.18,,,23.38,,994.36,23.85,2025-03-11T14:54:21.943250439Z,-0.03
,Ståle  sin iPhone,,ESP32,71329,13.17,,,23.31,,994.36,23.85,2025-03-11T14:54:24.909541648Z,-0.03
,Ståle  sin iPhone,,ESP32,71448,13.18,,,23.38,,994.36,23.85,2025-03-11T14:54:30.854569239Z,-0.04
,Ståle  sin iPhone,,ESP32,70445,13.21,,,23.38,,994.36,23.84,2025-03-11T14:54:33.801890939Z,-0.03
,Ståle  sin iPhone,,ESP32,70329,13.22,,,23.38,,994.37,23.84,2025-03-11T14:54:36.801639072Z,-0.03
,Ståle  sin iPhone,,ESP32,70041,13.22,,,23.38,,994.37,23.84,2025-03-11T14:54:39.769200976Z,-0.04
,Ståle  sin iPhone,,ESP32,70855,13.21,,,23.38,,994.37,23.84,2025-03-11T14:54:45.80470525Z,-0.04
,Ståle  sin iPhone,,ESP32,70041,13.25,,,23.31,,994.36,23.84,2025-03-11T14:54:48.879399294Z,-0.03
,Ståle  sin iPhone,,ESP32,69754,13.27,,,23.31,,994.36,23.84,2025-03-11T14:54:51.850394142Z,-0.01
,Ståle  sin iPhone,,ESP32,70156,13.27,,,23.38,,994.36,23.84,2025-03-11T14:54:54.818783455Z,-0.03
,Ståle  sin iPhone,,ESP32,70098,13.25,,,23.38,,994.35,23.85,2025-03-11T14:54:57.70727211Z,-0.03
,Ståle  sin iPhone,,ESP32,69811,13.23,,,23.38,,994.36,23.85,2025-03-11T14:55:00.767741849Z,0
,Ståle  sin iPhone,,ESP32,69926,13.21,,,23.38,,994.36,23.85,2025-03-11T14:55:03.82873475Z,-0.02
,Ståle  sin iPhone,,ESP32,71091,13.17,,,23.38,,994.36,23.86,2025-03-11T14:55:06.709668269Z,0.21
,Ståle  sin iPhone,,ESP32,71688,13.16,,,23.38,,994.36,23.86,2025-03-11T14:55:09.776748288Z,-0.05
,Ståle  sin iPhone,,ESP32,71508,13.16,,,23.38,,994.36,23.86,2025-03-11T14:55:12.738715559Z,-0.01
,Ståle  sin iPhone,,ESP32,71329,13.21,,,23.38,,994.37,23.86,2025-03-11T14:55:15.802998864Z,-0.02
,Ståle  sin iPhone,,ESP32,71448,13.25,,,23.38,,994.37,23.86,2025-03-11T14:55:18.687725722Z,0
,Ståle  sin iPhone,,ESP32,71568,13.27,,,23.38,,994.37,23.87,2025-03-11T14:55:21.741949059Z,-0.03
,Ståle  sin iPhone,,ESP32,71388,13.3,,,23.38,,994.37,23.87,2025-03-11T14:55:24.646646106Z,-0.07
,Ståle  sin iPhone,,ESP32,71448,13.3,,,23.38,,994.37,23.87,2025-03-11T14:55:27.59672119Z,-0.04
,Ståle  sin iPhone,,ESP32,72603,13.3,,,23.38,,994.37,23.87,2025-03-11T14:55:30.563284162Z,-0.07
,Ståle  sin iPhone,,ESP32,72418,13.3,,,23.38,,994.38,23.88,2025-03-11T14:55:33.527054844Z,-0.02
,Ståle  sin iPhone,,ESP32,71930,13.28,,,23.38,,994.37,23.88,2025-03-11T14:55:36.607373303Z,-0.05
,Ståle  sin iPhone,,ESP32,71930,13.31,,,23.38,,994.37,23.88,2025-03-11T14:55:39.669336083Z,-0.05
,Ståle  sin iPhone,,ESP32,71748,13.34,,,23.38,,994.37,23.88,2025-03-11T14:55:42.63869513Z,-0.04
,Ståle  sin iPhone,,ESP32,69868,13.58,,,23.38,,994.38,23.89,2025-03-11T14:55:45.608781791Z,-0.05
,Ståle  sin iPhone,,ESP32,70041,14,,,23.38,,994.38,23.9,2025-03-11T14:55:48.579323401Z,-0.05
,Ståle  sin iPhone,,ESP32,70445,14.03,,,23.38,,994.4,23.91,2025-03-11T14:55:51.556863573Z,-0.01
,Ståle  sin iPhone,,ESP32,69357,13.93,,,23.38,,994.41,23.92,2025-03-11T14:55:54.619685836Z,0.83
,Ståle  sin iPhone,,ESP32,69754,14.01,,,23.38,,994.41,23.92,2025-03-11T14:55:57.597280226Z,0.66
,Ståle  sin iPhone,,ESP32,70156,13.96,,,23.38,,994.41,23.93,2025-03-11T14:56:00.659857721Z,-0.05
,Ståle  sin iPhone,,ESP32,71210,13.82,,,23.38,,994.4,23.94,2025-03-11T14:56:03.73749758Z,-0.05
,Ståle  sin iPhone,,ESP32,64240,14.14,,,23.38,,994.4,23.95,2025-03-11T14:56:06.707040248Z,-0.04
,Ståle  sin iPhone,,ESP32,62683,15.53,,,23.44,,994.41,23.96,2025-03-11T14:56:09.576458743Z,-0.05
,Ståle  sin iPhone,,ESP32,62868,16.14,,,23.38,,994.41,23.97,2025-03-11T14:56:12.758006132Z,-0.06
,Ståle  sin iPhone,,ESP32,64728,16.17,,,23.38,,994.41,23.98,2025-03-11T14:56:15.826919647Z,-0.07
,Ståle  sin iPhone,,ESP32,66081,15.84,,,23.44,,994.43,23.98,2025-03-11T14:56:18.789716667Z,-0.11
,Ståle  sin iPhone,,ESP32,66441,15.43,,,23.44,,994.44,23.99,2025-03-11T14:56:21.65740287Z,-0.04
,Ståle  sin iPhone,,ESP32,66753,15.25,,,23.44,,994.44,24,2025-03-11T14:56:24.619007387Z,-0.03
,Ståle  sin iPhone,,ESP32,67599,14.99,,,23.38,,994.43,24.01,2025-03-11T14:56:27.582596897Z,-0.04
,Ståle  sin iPhone,,ESP32,69470,14.62,,,23.44,,994.43,24.01,2025-03-11T14:56:30.538602146Z,-0.04
,Ståle  sin iPhone,,ESP32,70620,14.32,,,23.44,,994.43,24.02,2025-03-11T14:56:33.428061215Z,-0.02
,Ståle  sin iPhone,,ESP32,71329,14.09,,,23.44,,994.43,24.02,2025-03-11T14:56:36.399808694Z,0
,Ståle  sin iPhone,,ESP32,72112,13.89,,,23.44,,994.42,24.02,2025-03-11T14:56:39.362544785Z,-0
,Ståle  sin iPhone,,ESP32,72976,13.76,,,23.38,,994.41,24.03,2025-03-11T14:56:42.248090831Z,-0.01
,Ståle  sin iPhone,,ESP32,73352,13.64,,,23.44,,994.41,24.03,2025-03-11T14:56:45.22045729Z,-0.01
,Ståle  sin iPhone,,ESP32,73860,13.55,,,23.44,,994.4,24.02,2025-03-11T14:56:48.280200668Z,-0
,Ståle  sin iPhone,,ESP32,73478,13.44,,,23.38,,994.41,24.02,2025-03-11T14:56:51.356773912Z,-0.03
,Ståle  sin iPhone,,ESP32,73796,13.38,,,23.44,,994.42,24.02,2025-03-11T14:56:54.546438143Z,-0.02
,Ståle  sin iPhone,,ESP32,74700,13.33,,,23.44,,994.43,24.02,2025-03-11T14:56:57.597681935Z,0.02
,Ståle  sin iPhone,,ESP32,74831,13.27,,,23.44,,994.43,24.02,2025-03-11T14:57:00.560531352Z,0.02
,Ståle  sin iPhone,,ESP32,75227,13.21,,,23.38,,994.44,24.01,2025-03-11T14:57:03.63902334Z,0.05
,Ståle  sin iPhone,,ESP32,75227,13.16,,,23.44,,994.43,24.01,2025-03-11T14:57:06.719327312Z,0
,Ståle  sin iPhone,,ESP32,75095,13.13,,,23.44,,994.42,24.01,2025-03-11T14:57:09.690913374Z,-0.01
,Ståle  sin iPhone,,ESP32,75360,13.1,,,23.44,,994.42,24.01,2025-03-11T14:57:12.757173835Z,0.01
,Ståle  sin iPhone,,ESP32,74897,13.09,,,23.38,,994.41,24.01,2025-03-11T14:57:15.627460637Z,-0.01
,Ståle  sin iPhone,,ESP32,75294,13.07,,,23.44,,994.41,24.01,2025-03-11T14:57:18.589115563Z,0.01
,Ståle  sin iPhone,,ESP32,75360,13.06,,,23.44,,994.4,24.01,2025-03-11T14:57:21.559508908Z,-0.01
,Ståle  sin iPhone,,ESP32,75427,13.08,,,23.38,,994.41,24,2025-03-11T14:57:24.530751645Z,-0.02
,Ståle  sin iPhone,,ESP32,75493,13.07,,,23.44,,994.4,24,2025-03-11T14:57:27.382835794Z,0.01
,Ståle  sin iPhone,,ESP32,75627,13.07,,,23.44,,994.4,24,2025-03-11T14:57:30.268959693Z,-0.02
,Ståle  sin iPhone,,ESP32,75560,13.06,,,23.44,,994.4,24,2025-03-11T14:57:33.154859466Z,0.01
,Ståle  sin iPhone,,ESP32,75896,13.03,,,23.44,,994.39,24,2025-03-11T14:57:36.119201394Z,0
,Ståle  sin iPhone,,ESP32,76440,13,,,23.44,,994.38,23.99,2025-03-11T14:57:39.063182683Z,0.01
,Ståle  sin iPhone,,ESP32,76440,12.99,,,23.44,,994.39,23.99,2025-03-11T14:57:42.046949347Z,0.03
,Ståle  sin iPhone,,ESP32,75095,13.01,,,23.44,,994.39,23.99,2025-03-11T14:57:45.209620742Z,0.01
,Ståle  sin iPhone,,ESP32,73163,13.53,,,23.44,,994.39,23.99,2025-03-11T14:57:48.071865704Z,0.03
,Ståle  sin iPhone,,ESP32,72480,13.97,,,23.44,,994.39,24,2025-03-11T14:57:50.941910533Z,0
,Ståle  sin iPhone,,ESP32,73226,14.11,,,23.44,,994.39,24,2025-03-11T14:57:53.808649104Z,-0.01
,Ståle  sin iPhone,,ESP32,73478,14.06,,,23.44,,994.38,24.01,2025-03-11T14:57:56.890750786Z,0.03
,Ståle  sin iPhone,,ESP32,73732,14,,,23.44,,994.4,24.01,2025-03-11T14:57:59.966967368Z,0
,Ståle  sin iPhone,,ESP32,72789,13.92,,,23.44,,994.4,24.01,2025-03-11T14:58:03.037786958Z,0.01
,Ståle  sin iPhone,,ESP32,72665,13.89,,,23.44,,994.4,24.02,2025-03-11T14:58:06.008091879Z,-0.02
,Ståle  sin iPhone,,ESP32,73163,13.8,,,23.44,,994.4,24.02,2025-03-11T14:58:09.070279788Z,-0.01
,Ståle  sin iPhone,,ESP32,73860,13.66,,,23.44,,994.41,24.03,2025-03-11T14:58:12.032769805Z,-0.01
,Ståle  sin iPhone,,ESP32,72418,13.71,,,23.44,,994.41,24.03,2025-03-11T14:58:15.109194994Z,-0.02
,Ståle  sin iPhone,,ESP32,72789,13.95,,,23.44,,994.4,24.03,2025-03-11T14:58:18.290330976Z,-0.02
,Ståle  sin iPhone,,ESP32,73352,13.88,,,23.44,,994.4,24.04,2025-03-11T14:58:21.278702376Z,-0
,Ståle  sin iPhone,,ESP32,73924,13.74,,,23.44,,994.39,24.04,2025-03-11T14:58:24.529602946Z,-0
,Ståle  sin iPhone,,ESP32,73988,13.62,,,23.44,,994.39,24.04,2025-03-11T14:58:27.399943145Z,-0
,Ståle  sin iPhone,,ESP32,74831,13.5,,,23.44,,994.38,24.04,2025-03-11T14:58:30.270460176Z,-0.02
,Ståle  sin iPhone,,ESP32,75694,13.39,,,23.44,,994.38,24.04,2025-03-11T14:58:33.243392237Z,0
,Ståle  sin iPhone,,ESP32,75627,13.35,,,23.44,,994.38,24.05,2025-03-11T14:58:36.309649482Z,-0.01
,Ståle  sin iPhone,,ESP32,75427,13.3,,,23.44,,994.39,24.05,2025-03-11T14:58:39.208205522Z,-0.02
,Ståle  sin iPhone,,ESP32,75627,13.24,,,23.44,,994.38,24.05,2025-03-11T14:58:42.158842097Z,0.01
,Ståle  sin iPhone,,ESP32,76167,13.19,,,23.44,,994.38,24.05,2025-03-11T14:58:45.101628186Z,-0.02
,Ståle  sin iPhone,,ESP32,76032,13.16,,,23.44,,994.38,24.06,2025-03-11T14:58:50.889622319Z,1.97
,Ståle  sin iPhone,,ESP32,74052,13.59,,,23.44,,994.38,24.05,2025-03-11T14:58:54.136922491Z,0.01
,Ståle  sin iPhone,,ESP32,74766,13.59,,,23.44,,994.37,24.06,2025-03-11T14:58:57.199627343Z,-0.04
,Ståle  sin iPhone,,ESP32,75294,13.53,,,23.44,,994.38,24.06,2025-03-11T14:59:00.198988428Z,0.12
,Ståle  sin iPhone,,ESP32,75294,13.5,,,23.44,,994.38,24.06,2025-03-11T14:59:03.249152567Z,-0.02
,Ståle  sin iPhone,,ESP32,76032,13.46,,,23.44,,994.38,24.07,2025-03-11T14:59:06.319640736Z,-0.02
,Ståle  sin iPhone,,ESP32,75493,13.41,,,23.44,,994.38,24.08,2025-03-11T14:59:09.489980524Z,-0.04
