time,temperature
25.03.25 16-38-17,9.573
25.03.25 16-38-17,9.540
25.03.25 16-38-18,9.666
25.03.25 16-38-18,9.729
25.03.25 16-38-19,9.704
25.03.25 16-38-20,9.694
25.03.25 16-38-20,9.847
25.03.25 16-38-21,9.759
25.03.25 16-38-21,10.010
25.03.25 16-38-22,9.847
25.03.25 16-38-22,9.945
25.03.25 16-38-23,9.536
25.03.25 16-38-23,10.104
25.03.25 16-38-24,9.731
25.03.25 16-38-24,9.924
25.03.25 16-38-25,9.910
25.03.25 16-38-25,-44.413
25.03.25 16-38-26,-42.123
25.03.25 16-38-26,-39.673
25.03.25 16-38-27,-39.172
25.03.25 16-38-27,-39.659
25.03.25 16-38-28,-39.894
25.03.25 16-38-28,-40.267
25.03.25 16-38-29,-40.557
25.03.25 16-38-29,-41.206
25.03.25 16-38-30,-41.343
25.03.25 16-38-30,-41.702
25.03.25 16-38-31,-41.214
25.03.25 16-38-31,-41.515
25.03.25 16-38-32,-41.809
25.03.25 16-38-32,-41.842
25.03.25 16-38-33,-41.794
25.03.25 16-38-33,-41.891
25.03.25 16-38-34,-41.960
25.03.25 16-38-34,-41.983
25.03.25 16-38-35,-42.099
25.03.25 16-38-35,-41.616
25.03.25 16-38-36,-41.693
25.03.25 16-38-36,-41.834
25.03.25 16-38-37,-42.069
25.03.25 16-38-37,-41.825
25.03.25 16-38-38,-41.675
25.03.25 16-38-38,-42.148
25.03.25 16-38-39,-42.169
25.03.25 16-38-39,-41.998
25.03.25 16-38-40,-41.584
25.03.25 16-38-40,-41.917
25.03.25 16-38-41,-42.088
25.03.25 16-38-41,-41.753
25.03.25 16-38-42,-41.814
25.03.25 16-38-42,-41.565
25.03.25 16-38-43,-41.694
25.03.25 16-38-43,-41.380
25.03.25 16-38-44,-41.628
25.03.25 16-38-44,-41.285
25.03.25 16-38-45,-41.130
25.03.25 16-38-45,-41.126
25.03.25 16-38-46,-40.857
25.03.25 16-38-46,-40.774
25.03.25 16-38-47,-40.959
25.03.25 16-38-47,-41.223
25.03.25 16-38-48,-41.448
25.03.25 16-38-49,-41.308
25.03.25 16-38-49,-41.611
25.03.25 16-38-50,-41.150
25.03.25 16-38-50,-41.261
25.03.25 16-38-51,-41.253
25.03.25 16-38-51,-40.859
25.03.25 16-38-52,-40.836
25.03.25 16-38-52,-41.119
25.03.25 16-38-53,-41.074
25.03.25 16-38-53,-40.985
25.03.25 16-38-54,-40.788
25.03.25 16-38-54,-41.214
25.03.25 16-38-55,-40.412
25.03.25 16-38-55,-40.680
25.03.25 16-38-56,-40.511
25.03.25 16-38-56,-40.709
25.03.25 16-38-57,-40.801
25.03.25 16-38-57,-40.845
25.03.25 16-38-58,-40.790
25.03.25 16-38-58,-40.361
25.03.25 16-38-59,-40.765
25.03.25 16-38-59,-40.724
25.03.25 16-39-00,-40.650
25.03.25 16-39-00,-40.453
25.03.25 16-39-01,-40.143
25.03.25 16-39-01,-40.031
25.03.25 16-39-02,-39.737
25.03.25 16-39-02,-40.156
25.03.25 16-39-03,-40.153
25.03.25 16-39-03,-39.998
25.03.25 16-39-04,-40.338
25.03.25 16-39-04,-40.595
25.03.25 16-39-05,-40.522
25.03.25 16-39-05,-40.196
25.03.25 16-39-06,-40.027
25.03.25 16-39-06,-39.866
25.03.25 16-39-07,-39.963
25.03.25 16-39-07,-39.875
25.03.25 16-39-08,-39.917
25.03.25 16-39-08,-39.861
25.03.25 16-39-09,-39.529
25.03.25 16-39-09,-39.289
25.03.25 16-39-10,-39.307
25.03.25 16-39-10,-39.254
25.03.25 16-39-11,-39.678
25.03.25 16-39-11,-39.457
25.03.25 16-39-12,-39.158
25.03.25 16-39-12,-39.627
25.03.25 16-39-13,-39.346
25.03.25 16-39-13,-39.533
25.03.25 16-39-14,-38.941
25.03.25 16-39-14,-39.281
25.03.25 16-39-15,-38.983
25.03.25 16-39-15,-38.887
25.03.25 16-39-16,-38.893
25.03.25 16-39-16,-38.821
25.03.25 16-39-17,-39.219
25.03.25 16-39-17,-38.694
25.03.25 16-39-18,-38.699
25.03.25 16-39-19,-38.331
25.03.25 16-39-19,-38.817
25.03.25 16-39-20,-38.784
25.03.25 16-39-20,-38.419
25.03.25 16-39-21,-38.650
25.03.25 16-39-21,-38.445
25.03.25 16-39-22,-38.270
25.03.25 16-39-22,-38.007
25.03.25 16-39-23,-38.102
25.03.25 16-39-23,-38.249
25.03.25 16-39-24,-38.248
25.03.25 16-39-24,-37.821
25.03.25 16-39-25,-37.869
25.03.25 16-39-25,-38.353
25.03.25 16-39-26,-37.895
25.03.25 16-39-26,-37.935
25.03.25 16-39-27,-38.225
25.03.25 16-39-27,-38.016
25.03.25 16-39-28,-37.820
25.03.25 16-39-28,-38.486
25.03.25 16-39-29,-37.641
25.03.25 16-39-29,-38.137
25.03.25 16-39-30,-37.903
25.03.25 16-39-30,-38.211
25.03.25 16-39-31,-37.647
25.03.25 16-39-31,-37.556
25.03.25 16-39-32,-37.730
25.03.25 16-39-32,-37.901
25.03.25 16-39-33,-37.462
25.03.25 16-39-33,-37.507
25.03.25 16-39-34,-37.095
25.03.25 16-39-34,-37.504
25.03.25 16-39-35,-37.305
25.03.25 16-39-35,-37.550
25.03.25 16-39-36,-37.174
25.03.25 16-39-36,-37.360
25.03.25 16-39-37,-37.394
25.03.25 16-39-37,-37.410
25.03.25 16-39-38,-37.365
25.03.25 16-39-38,-37.466
25.03.25 16-39-39,-36.863
25.03.25 16-39-39,-36.744
25.03.25 16-39-40,-36.975
25.03.25 16-39-40,-36.916
25.03.25 16-39-41,-36.898
25.03.25 16-39-41,-37.016
25.03.25 16-39-42,-36.712
25.03.25 16-39-42,-36.021
25.03.25 16-39-43,-35.993
25.03.25 16-39-43,-36.250
25.03.25 16-39-44,-36.125
25.03.25 16-39-44,-36.536
25.03.25 16-39-45,-36.224
25.03.25 16-39-45,-36.325
25.03.25 16-39-46,-36.000
25.03.25 16-39-46,-36.296
25.03.25 16-39-47,-35.978
25.03.25 16-39-48,-36.388
25.03.25 16-39-48,-35.586
25.03.25 16-39-49,-36.351
25.03.25 16-39-49,-35.938
25.03.25 16-39-50,-35.972
25.03.25 16-39-50,-35.969
25.03.25 16-39-51,-35.955
25.03.25 16-39-51,-35.919
25.03.25 16-39-52,-35.902
25.03.25 16-39-52,-35.784
25.03.25 16-39-53,-35.779
25.03.25 16-39-53,-35.745
25.03.25 16-39-54,-35.871
25.03.25 16-39-54,-35.464
25.03.25 16-39-55,-35.494
25.03.25 16-39-55,-35.499
25.03.25 16-39-56,-35.264
25.03.25 16-39-56,-35.519
25.03.25 16-39-57,-35.141
25.03.25 16-39-57,-35.135
25.03.25 16-39-58,-35.162
25.03.25 16-39-58,-34.902
25.03.25 16-39-59,-34.727
25.03.25 16-39-59,-34.848
25.03.25 16-40-00,-34.919
25.03.25 16-40-00,-34.601
25.03.25 16-40-01,-34.579
25.03.25 16-40-01,-34.928
25.03.25 16-40-02,-34.763
25.03.25 16-40-02,-34.743
25.03.25 16-40-03,-34.702
25.03.25 16-40-03,-34.737
25.03.25 16-40-04,-34.736
25.03.25 16-40-04,-34.572
25.03.25 16-40-05,-34.839
25.03.25 16-40-05,-34.600
25.03.25 16-40-06,-34.881
25.03.25 16-40-06,-35.025
25.03.25 16-40-07,-34.305
25.03.25 16-40-07,-34.611
25.03.25 16-40-08,-34.294
25.03.25 16-40-08,-34.021
25.03.25 16-40-09,-34.589
25.03.25 16-40-09,-34.186
25.03.25 16-40-10,-33.841
25.03.25 16-40-10,-34.422
25.03.25 16-40-11,-34.124
25.03.25 16-40-11,-34.066
25.03.25 16-40-12,-34.029
25.03.25 16-40-12,-34.480
25.03.25 16-40-13,-34.083
25.03.25 16-40-13,-26.866
25.03.25 16-40-14,32.485
25.03.25 16-40-14,32.692
25.03.25 16-40-15,33.095
25.03.25 16-40-15,31.941
25.03.25 16-40-16,31.687
25.03.25 16-40-16,32.217
25.03.25 16-40-17,31.205
25.03.25 16-40-18,31.533
25.03.25 16-40-18,30.820
25.03.25 16-40-19,28.707
25.03.25 16-40-19,30.557
25.03.25 16-40-20,-28.644
25.03.25 16-40-20,-33.386
25.03.25 16-40-21,-33.955
25.03.25 16-40-21,-33.551
25.03.25 16-40-22,-33.285
25.03.25 16-40-22,-33.303
25.03.25 16-40-23,-33.402
25.03.25 16-40-23,-33.400
25.03.25 16-40-24,-33.754
25.03.25 16-40-24,-33.167
25.03.25 16-40-25,-33.206
25.03.25 16-40-25,-33.197
25.03.25 16-40-26,-33.047
25.03.25 16-40-26,-33.045
25.03.25 16-40-27,-32.948
25.03.25 16-40-27,-32.926
25.03.25 16-40-28,-33.168
25.03.25 16-40-28,-32.814
25.03.25 16-40-29,-32.821
25.03.25 16-40-29,-32.583
25.03.25 16-40-30,-32.698
25.03.25 16-40-30,-32.551
25.03.25 16-40-31,-32.369
25.03.25 16-40-31,-32.429
25.03.25 16-40-32,-32.214
25.03.25 16-40-32,-32.510
25.03.25 16-40-33,-32.046
25.03.25 16-40-33,-32.129
25.03.25 16-40-34,-32.075
25.03.25 16-40-34,-32.024
25.03.25 16-40-35,-31.827
25.03.25 16-40-35,-31.659
25.03.25 16-40-36,-31.721
25.03.25 16-40-36,-31.826
25.03.25 16-40-37,-31.643
25.03.25 16-40-37,-31.493
25.03.25 16-40-38,-31.273
25.03.25 16-40-38,-31.244
25.03.25 16-40-39,-31.186
25.03.25 16-40-39,-31.177
25.03.25 16-40-40,-31.067
25.03.25 16-40-40,-31.184
25.03.25 16-40-41,-30.971
25.03.25 16-40-42,-31.072
25.03.25 16-40-42,-31.379
25.03.25 16-40-43,-31.264
25.03.25 16-40-43,-30.743
25.03.25 16-40-44,-30.965
25.03.25 16-40-44,-30.982
25.03.25 16-40-45,-31.047
25.03.25 16-40-45,-30.946
25.03.25 16-40-46,-30.959
25.03.25 16-40-46,-30.762
25.03.25 16-40-47,-31.092
25.03.25 16-40-47,-30.912
25.03.25 16-40-48,-30.747
25.03.25 16-40-48,-30.734
25.03.25 16-40-49,-31.539
25.03.25 16-40-49,-31.584
25.03.25 16-40-50,-31.411
25.03.25 16-40-50,-31.210
25.03.25 16-40-51,-31.353
25.03.25 16-40-51,-31.161
25.03.25 16-40-52,-31.389
25.03.25 16-40-52,-31.286
25.03.25 16-40-53,-31.197
25.03.25 16-40-53,-31.125
25.03.25 16-40-54,-31.529
25.03.25 16-40-54,-31.197
25.03.25 16-40-55,-31.280
25.03.25 16-40-55,-31.322
25.03.25 16-40-56,-30.941
25.03.25 16-40-56,-31.199
25.03.25 16-40-57,-31.098
25.03.25 16-40-57,-31.000
25.03.25 16-40-58,-31.061
25.03.25 16-40-58,-30.905
25.03.25 16-40-59,-30.984
25.03.25 16-40-59,-30.765
25.03.25 16-41-00,-30.842
25.03.25 16-41-00,-30.573
25.03.25 16-41-01,-31.020
25.03.25 16-41-02,-30.525
25.03.25 16-41-02,-30.443
25.03.25 16-41-03,-30.563
25.03.25 16-41-03,-30.782
25.03.25 16-41-04,-30.571
25.03.25 16-41-04,-30.640
25.03.25 16-41-05,-30.659
25.03.25 16-41-05,-30.800
25.03.25 16-41-06,-30.507
25.03.25 16-41-06,-30.454
25.03.25 16-41-07,-30.416
25.03.25 16-41-07,-30.539
25.03.25 16-41-08,-30.358
25.03.25 16-41-08,-29.931
25.03.25 16-41-09,-30.145
25.03.25 16-41-09,-30.257
25.03.25 16-41-10,-30.012
25.03.25 16-41-10,-30.459
25.03.25 16-41-11,-30.179
25.03.25 16-41-11,-30.577
25.03.25 16-41-12,-29.913
25.03.25 16-41-12,-30.114
25.03.25 16-41-13,-29.779
25.03.25 16-41-13,-29.977
25.03.25 16-41-14,-29.924
25.03.25 16-41-14,-29.680
25.03.25 16-41-15,-29.782
25.03.25 16-41-15,-29.504
25.03.25 16-41-16,-29.461
25.03.25 16-41-16,-29.592
25.03.25 16-41-17,-29.397
25.03.25 16-41-17,-29.484
25.03.25 16-41-18,-28.913
25.03.25 16-41-18,-29.642
25.03.25 16-41-19,-29.401
25.03.25 16-41-19,-29.371
25.03.25 16-41-20,-29.461
25.03.25 16-41-20,-29.092
25.03.25 16-41-21,-29.135
25.03.25 16-41-21,-28.990
25.03.25 16-41-22,-29.217
25.03.25 16-41-22,-28.936
25.03.25 16-41-23,-31.378
25.03.25 16-41-23,-32.145
25.03.25 16-41-24,-32.120
25.03.25 16-41-24,-31.683
25.03.25 16-41-25,-31.439
25.03.25 16-41-25,-30.925
25.03.25 16-41-26,-31.006
25.03.25 16-41-26,-30.606
25.03.25 16-41-27,-30.601
25.03.25 16-41-27,-30.767
25.03.25 16-41-28,-30.622
25.03.25 16-41-28,-30.884
25.03.25 16-41-29,-30.721
25.03.25 16-41-29,-30.451
25.03.25 16-41-30,-30.672
25.03.25 16-41-30,-30.330
25.03.25 16-41-31,-30.153
25.03.25 16-41-32,-30.257
25.03.25 16-41-32,-30.147
25.03.25 16-41-33,-30.171
25.03.25 16-41-33,-29.763
25.03.25 16-41-34,-30.075
25.03.25 16-41-34,-30.227
25.03.25 16-41-35,-29.986
25.03.25 16-41-35,-30.168
25.03.25 16-41-36,-30.130
25.03.25 16-41-36,-30.006
25.03.25 16-41-37,-30.118
25.03.25 16-41-37,-30.028
25.03.25 16-41-38,-30.107
25.03.25 16-41-38,-29.946
25.03.25 16-41-39,-29.594
25.03.25 16-41-39,-29.489
25.03.25 16-41-40,-29.588
25.03.25 16-41-40,-29.287
25.03.25 16-41-41,-29.572
25.03.25 16-41-41,-29.064
25.03.25 16-41-42,-28.857
25.03.25 16-41-42,-28.846
25.03.25 16-41-43,-28.590
25.03.25 16-41-43,-28.573
25.03.25 16-41-44,-28.993
25.03.25 16-41-44,-28.681
25.03.25 16-41-45,-28.373
25.03.25 16-41-45,-28.986
25.03.25 16-41-46,-28.831
25.03.25 16-41-46,-28.952
25.03.25 16-41-47,-28.623
25.03.25 16-41-47,-28.878
25.03.25 16-41-48,-28.727
25.03.25 16-41-48,-28.491
25.03.25 16-41-49,-28.572
25.03.25 16-41-49,-28.567
25.03.25 16-41-50,-28.159
25.03.25 16-41-50,-28.744
25.03.25 16-41-51,-28.717
25.03.25 16-41-51,-28.444
25.03.25 16-41-52,-28.292
25.03.25 16-41-52,-28.353
25.03.25 16-41-53,-28.662
25.03.25 16-41-53,-28.392
25.03.25 16-41-54,-28.374
25.03.25 16-41-54,-28.456
25.03.25 16-41-55,-28.493
25.03.25 16-41-55,-28.457
25.03.25 16-41-56,-28.475
25.03.25 16-41-56,-28.598
25.03.25 16-41-57,-28.458
25.03.25 16-41-57,-28.340
25.03.25 16-41-58,-28.216
25.03.25 16-41-58,-27.898
25.03.25 16-41-59,-28.189
25.03.25 16-41-59,-28.067
25.03.25 16-42-00,-28.170
25.03.25 16-42-00,-27.959
25.03.25 16-42-01,-28.289
25.03.25 16-42-02,-27.851
25.03.25 16-42-02,-27.456
25.03.25 16-42-03,-27.970
25.03.25 16-42-03,-28.033
25.03.25 16-42-04,-27.906
25.03.25 16-42-04,-27.796
25.03.25 16-42-05,-27.881
25.03.25 16-42-05,-27.582
25.03.25 16-42-06,-27.719
25.03.25 16-42-06,-27.892
25.03.25 16-42-07,-27.406
25.03.25 16-42-07,-28.097
25.03.25 16-42-08,-27.812
25.03.25 16-42-08,-27.683
25.03.25 16-42-09,-27.573
25.03.25 16-42-09,-27.382
25.03.25 16-42-10,-27.475
25.03.25 16-42-10,-27.262
25.03.25 16-42-11,-27.397
25.03.25 16-42-11,-27.278
25.03.25 16-42-12,-27.672
25.03.25 16-42-12,-27.286
25.03.25 16-42-13,-27.568
25.03.25 16-42-13,-27.236
25.03.25 16-42-14,-27.184
25.03.25 16-42-14,-27.372
25.03.25 16-42-15,-27.122
25.03.25 16-42-15,-27.288
25.03.25 16-42-16,-27.169
25.03.25 16-42-16,-27.568
25.03.25 16-42-17,-27.240
25.03.25 16-42-17,-27.215
25.03.25 16-42-18,-27.363
25.03.25 16-42-18,-26.807
25.03.25 16-42-19,-27.190
25.03.25 16-42-19,-27.510
25.03.25 16-42-20,-27.034
25.03.25 16-42-20,-27.164
25.03.25 16-42-21,-27.115
25.03.25 16-42-21,-26.954
25.03.25 16-42-22,-26.868
25.03.25 16-42-22,-26.700
25.03.25 16-42-23,-26.618
25.03.25 16-42-23,-26.875
25.03.25 16-42-24,-26.838
25.03.25 16-42-24,-26.932
25.03.25 16-42-25,-26.376
25.03.25 16-42-25,-26.659
25.03.25 16-42-26,-26.416
25.03.25 16-42-26,-26.352
25.03.25 16-42-27,-26.379
25.03.25 16-42-27,-26.200
25.03.25 16-42-28,-26.276
25.03.25 16-42-28,-26.102
25.03.25 16-42-29,-26.084
25.03.25 16-42-29,-26.543
25.03.25 16-42-30,-26.124
25.03.25 16-42-30,-26.035
25.03.25 16-42-31,-25.979
25.03.25 16-42-32,-25.843
25.03.25 16-42-32,-25.844
25.03.25 16-42-33,-25.500
25.03.25 16-42-33,-26.023
25.03.25 16-42-34,-26.032
25.03.25 16-42-34,-26.072
25.03.25 16-42-35,-25.896
25.03.25 16-42-35,-25.736
25.03.25 16-42-36,-25.798
25.03.25 16-42-36,-25.725
25.03.25 16-42-37,-25.442
25.03.25 16-42-37,-25.490
25.03.25 16-42-38,-25.389
25.03.25 16-42-38,-25.337
25.03.25 16-42-39,-25.525
25.03.25 16-42-39,-25.585
25.03.25 16-42-40,-25.373
25.03.25 16-42-40,-25.348
25.03.25 16-42-41,-25.469
25.03.25 16-42-41,-25.567
25.03.25 16-42-42,-25.411
25.03.25 16-42-42,-25.544
25.03.25 16-42-43,-25.385
25.03.25 16-42-43,-25.360
25.03.25 16-42-44,-25.482
25.03.25 16-42-44,-25.260
25.03.25 16-42-45,-25.264
25.03.25 16-42-45,-25.060
25.03.25 16-42-46,7.180
25.03.25 16-42-46,31.840
25.03.25 16-42-47,32.380
25.03.25 16-42-47,32.740
25.03.25 16-42-48,32.993
25.03.25 16-42-48,33.088
25.03.25 16-42-49,33.337
25.03.25 16-42-49,33.089
25.03.25 16-42-50,32.930
25.03.25 16-42-50,13.093
25.03.25 16-42-51,-23.690
25.03.25 16-42-51,-24.873
25.03.25 16-42-52,-24.983
25.03.25 16-42-52,-24.762
25.03.25 16-42-53,-24.811
25.03.25 16-42-53,-24.839
25.03.25 16-42-54,-24.568
25.03.25 16-42-54,-24.817
25.03.25 16-42-55,-24.950
25.03.25 16-42-55,-24.542
25.03.25 16-42-56,-24.356
25.03.25 16-42-56,-24.610
25.03.25 16-42-57,-24.430
25.03.25 16-42-57,-24.383
25.03.25 16-42-58,-24.632
25.03.25 16-42-58,-24.797
25.03.25 16-42-59,-24.343
25.03.25 16-42-59,-24.467
25.03.25 16-43-00,-24.287
25.03.25 16-43-01,-24.308
25.03.25 16-43-01,-23.924
25.03.25 16-43-02,-24.372
25.03.25 16-43-02,-24.209
25.03.25 16-43-03,-23.820
25.03.25 16-43-03,-23.936
25.03.25 16-43-04,-23.952
25.03.25 16-43-04,-24.357
25.03.25 16-43-05,-23.952
25.03.25 16-43-05,-23.830
25.03.25 16-43-06,-23.623
25.03.25 16-43-06,-23.540
25.03.25 16-43-07,-23.512
25.03.25 16-43-07,-23.385
25.03.25 16-43-08,-23.012
25.03.25 16-43-08,-23.328
25.03.25 16-43-09,-23.219
25.03.25 16-43-09,-23.082
25.03.25 16-43-10,-23.143
25.03.25 16-43-10,-23.293
25.03.25 16-43-11,-23.906
25.03.25 16-43-11,-24.101
25.03.25 16-43-12,-23.828
25.03.25 16-43-12,-23.805
25.03.25 16-43-13,-23.762
25.03.25 16-43-13,-23.757
25.03.25 16-43-14,-23.990
25.03.25 16-43-14,-23.937
25.03.25 16-43-15,-23.625
25.03.25 16-43-15,-23.467
25.03.25 16-43-16,-23.621
25.03.25 16-43-16,-23.783
25.03.25 16-43-17,-23.490
25.03.25 16-43-17,-23.648
25.03.25 16-43-18,-23.461
25.03.25 16-43-18,-23.367
25.03.25 16-43-19,-23.359
25.03.25 16-43-19,-23.339
25.03.25 16-43-20,-23.217
25.03.25 16-43-20,-23.439
25.03.25 16-43-21,-23.602
25.03.25 16-43-21,-23.273
25.03.25 16-43-22,-23.233
25.03.25 16-43-22,-23.288
25.03.25 16-43-23,-23.435
25.03.25 16-43-23,-23.185
25.03.25 16-43-24,-23.186
25.03.25 16-43-24,-23.051
25.03.25 16-43-25,-23.373
25.03.25 16-43-25,-23.157
25.03.25 16-43-26,-22.936
25.03.25 16-43-26,-22.928
25.03.25 16-43-27,-23.006
25.03.25 16-43-27,-22.980
25.03.25 16-43-28,-23.024
25.03.25 16-43-28,-22.783
25.03.25 16-43-29,-23.239
25.03.25 16-43-29,-23.197
25.03.25 16-43-30,-22.963
25.03.25 16-43-31,-22.975
25.03.25 16-43-31,-22.855
25.03.25 16-43-32,-22.668
25.03.25 16-43-32,-22.843
25.03.25 16-43-33,-22.789
25.03.25 16-43-33,-22.613
25.03.25 16-43-34,-22.572
25.03.25 16-43-34,-22.442
25.03.25 16-43-35,-22.451
25.03.25 16-43-35,-22.310
25.03.25 16-43-36,-22.403
25.03.25 16-43-36,-22.562
25.03.25 16-43-37,-22.395
25.03.25 16-43-37,-22.278
25.03.25 16-43-38,-22.536
25.03.25 16-43-38,-22.321
25.03.25 16-43-39,-22.549
25.03.25 16-43-39,-22.416
25.03.25 16-43-40,-22.017
25.03.25 16-43-40,-22.328
25.03.25 16-43-41,-22.661
25.03.25 16-43-41,-22.351
25.03.25 16-43-42,-22.076
25.03.25 16-43-42,-22.179
25.03.25 16-43-43,-23.195
25.03.25 16-43-43,-25.079
25.03.25 16-43-44,-24.458
25.03.25 16-43-44,-24.192
25.03.25 16-43-45,-23.857
25.03.25 16-43-45,-23.342
25.03.25 16-43-46,-23.523
25.03.25 16-43-46,-23.305
25.03.25 16-43-47,-23.276
25.03.25 16-43-47,-23.496
25.03.25 16-43-48,-23.352
25.03.25 16-43-48,-23.442
25.03.25 16-43-49,-23.186
25.03.25 16-43-49,-22.838
25.03.25 16-43-50,-22.882
25.03.25 16-43-50,-23.327
25.03.25 16-43-51,-22.734
25.03.25 16-43-51,-22.962
25.03.25 16-43-52,-22.638
25.03.25 16-43-52,-22.989
25.03.25 16-43-53,-22.425
25.03.25 16-43-53,-22.689
25.03.25 16-43-54,-22.668
25.03.25 16-43-54,-22.408
25.03.25 16-43-55,-22.603
25.03.25 16-43-55,-22.534
25.03.25 16-43-56,-22.495
25.03.25 16-43-56,-22.366
25.03.25 16-43-57,-22.464
25.03.25 16-43-57,-22.700
25.03.25 16-43-58,-22.288
25.03.25 16-43-58,-22.286
25.03.25 16-43-59,-22.140
25.03.25 16-43-59,-22.215
25.03.25 16-44-00,-22.244
25.03.25 16-44-01,-22.092
25.03.25 16-44-01,-21.957
25.03.25 16-44-02,-22.309
25.03.25 16-44-02,-21.816
25.03.25 16-44-03,-21.960
25.03.25 16-44-03,-21.973
25.03.25 16-44-04,-22.111
25.03.25 16-44-04,-22.129
25.03.25 16-44-05,-21.844
25.03.25 16-44-05,-22.039
25.03.25 16-44-06,-21.890
25.03.25 16-44-06,-21.924
25.03.25 16-44-07,-21.471
25.03.25 16-44-07,-20.800
25.03.25 16-44-08,-21.030
25.03.25 16-44-08,-20.965
25.03.25 16-44-09,-20.756
25.03.25 16-44-09,-20.521
25.03.25 16-44-10,-20.449
25.03.25 16-44-10,-20.587
25.03.25 16-44-11,-20.660
25.03.25 16-44-11,-20.403
25.03.25 16-44-12,-20.522
25.03.25 16-44-12,-20.744
25.03.25 16-44-13,-20.305
25.03.25 16-44-13,-20.548
25.03.25 16-44-14,-20.488
25.03.25 16-44-14,-20.918
25.03.25 16-44-15,-20.625
25.03.25 16-44-15,-20.345
25.03.25 16-44-16,-20.849
25.03.25 16-44-16,-20.709
25.03.25 16-44-17,-21.015
25.03.25 16-44-17,-20.787
25.03.25 16-44-18,-20.569
25.03.25 16-44-18,-20.280
25.03.25 16-44-19,-20.568
25.03.25 16-44-19,-20.270
25.03.25 16-44-20,-18.830
25.03.25 16-44-20,6.061
25.03.25 16-44-21,34.532
25.03.25 16-44-21,35.489
25.03.25 16-44-22,35.137
25.03.25 16-44-22,35.208
25.03.25 16-44-23,9.123
25.03.25 16-44-23,-19.497
25.03.25 16-44-24,-20.349
25.03.25 16-44-24,-20.862
25.03.25 16-44-25,-20.798
25.03.25 16-44-25,-20.716
25.03.25 16-44-26,-20.510
25.03.25 16-44-26,-20.392
25.03.25 16-44-27,-20.483
25.03.25 16-44-27,-20.248
25.03.25 16-44-28,-20.196
25.03.25 16-44-28,-20.207
25.03.25 16-44-29,-20.120
25.03.25 16-44-29,-20.159
25.03.25 16-44-30,-20.153
25.03.25 16-44-31,-20.232
25.03.25 16-44-31,-20.223
25.03.25 16-44-32,-20.061
25.03.25 16-44-32,-20.159
25.03.25 16-44-33,-19.761
25.03.25 16-44-33,-19.742
25.03.25 16-44-34,-19.838
25.03.25 16-44-34,-19.871
25.03.25 16-44-35,-19.848
25.03.25 16-44-35,-19.744
25.03.25 16-44-36,-19.634
25.03.25 16-44-36,-19.821
25.03.25 16-44-37,-19.570
25.03.25 16-44-37,-19.437
25.03.25 16-44-38,-19.813
25.03.25 16-44-38,-19.443
25.03.25 16-44-39,-19.518
25.03.25 16-44-39,-19.418
25.03.25 16-44-40,-19.263
25.03.25 16-44-40,-19.127
25.03.25 16-44-41,-18.999
25.03.25 16-44-41,-19.140
25.03.25 16-44-42,-18.960
25.03.25 16-44-42,-18.668
25.03.25 16-44-43,-18.697
25.03.25 16-44-43,-18.260
25.03.25 16-44-44,-18.728
25.03.25 16-44-44,-18.735
25.03.25 16-44-45,-18.699
25.03.25 16-44-45,-18.439
25.03.25 16-44-46,-18.303
25.03.25 16-44-46,-18.478
25.03.25 16-44-47,-18.083
25.03.25 16-44-47,-18.089
25.03.25 16-44-48,-18.056
25.03.25 16-44-48,-18.216
25.03.25 16-44-49,-18.121
25.03.25 16-44-49,-17.787
25.03.25 16-44-50,-16.429
25.03.25 16-44-50,-15.625
25.03.25 16-44-51,-14.615
25.03.25 16-44-51,-16.182
25.03.25 16-44-52,-17.112
25.03.25 16-44-52,-17.748
25.03.25 16-44-53,-17.986
25.03.25 16-44-53,-17.954
25.03.25 16-44-54,-17.958
25.03.25 16-44-54,-17.946
25.03.25 16-44-55,-17.912
25.03.25 16-44-55,-18.188
25.03.25 16-44-56,-18.186
25.03.25 16-44-56,-17.876
25.03.25 16-44-57,-18.426
25.03.25 16-44-57,-18.130
25.03.25 16-44-58,-18.032
25.03.25 16-44-58,-17.861
25.03.25 16-44-59,-17.999
25.03.25 16-44-59,-17.839
25.03.25 16-45-00,-18.341
25.03.25 16-45-01,-18.070
25.03.25 16-45-01,-17.790
25.03.25 16-45-02,-17.577
25.03.25 16-45-02,-18.139
25.03.25 16-45-03,-18.003
25.03.25 16-45-03,-17.788
25.03.25 16-45-04,-17.822
25.03.25 16-45-04,-17.914
25.03.25 16-45-05,-17.579
25.03.25 16-45-05,-17.440
25.03.25 16-45-06,-17.257
25.03.25 16-45-06,-17.759
25.03.25 16-45-07,-17.636
25.03.25 16-45-07,-17.714
25.03.25 16-45-08,-17.646
25.03.25 16-45-08,-17.504
25.03.25 16-45-09,-17.382
25.03.25 16-45-09,-17.349
25.03.25 16-45-10,-17.180
25.03.25 16-45-10,-17.461
25.03.25 16-45-11,-17.224
25.03.25 16-45-11,-17.304
25.03.25 16-45-12,-17.156
25.03.25 16-45-12,-17.104
25.03.25 16-45-13,-17.074
25.03.25 16-45-13,-17.020
25.03.25 16-45-14,-16.810
25.03.25 16-45-14,-16.781
25.03.25 16-45-15,-16.733
25.03.25 16-45-15,-16.746
25.03.25 16-45-16,-17.074
25.03.25 16-45-16,-16.695
