#group,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,string,double,double,double,double,dateTime:RFC3339,double
#default,,,,,,,,,,,,,
,SSID,bottom_load,device,gas_resistance,humidity,load,location,pipeTemp,pipe_temp,pressure,temperature,time,top_load
,Ståle  sin iPhone,,ESP32,110083,14.33,,,15.13,,995.22,24.03,2025-03-12T16:34:45.236157797Z,-0.49
,Ståle  sin iPhone,,ESP32,108268,14.33,,,15.19,,995.23,24.03,2025-03-12T16:34:48.20643163Z,-0.46
,Ståle  sin iPhone,,ESP32,108820,14.32,,,15.25,,995.22,24.03,2025-03-12T16:34:51.184460845Z,-0.49
,Ståle  sin iPhone,,ESP32,108820,14.37,,,15.25,,995.22,24.03,2025-03-12T16:34:57.117394606Z,-0.47
,Ståle  sin iPhone,,ESP32,108130,14.56,,,15.38,,995.21,24.03,2025-03-12T16:35:00.086134643Z,-0.48
,Ståle  sin iPhone,,ESP32,108130,14.59,,,15.38,,995.2,24.03,2025-03-12T16:35:03.05349424Z,-0.47
,Ståle  sin iPhone,,ESP32,109308,14.7,,,15.44,,995.2,24.04,2025-03-12T16:35:06.009478018Z,-0.46
,Ståle  sin iPhone,,ESP32,107653,14.77,,,15.5,,995.2,24.04,2025-03-12T16:35:08.987203472Z,-0.43
,Ståle  sin iPhone,,ESP32,107382,14.92,,,15.5,,995.2,24.05,2025-03-12T16:35:11.855948843Z,-0.43
,Ståle  sin iPhone,,ESP32,108681,15,,,15.56,,995.19,24.05,2025-03-12T16:35:15.041661151Z,-0.44
,Ståle  sin iPhone,,ESP32,109589,15,,,15.63,,995.18,24.05,2025-03-12T16:35:18.106045227Z,-0.42
,Ståle  sin iPhone,,ESP32,110154,14.95,,,15.69,,995.18,24.06,2025-03-12T16:35:21.183687877Z,-0.41
,Ståle  sin iPhone,,ESP32,110583,14.9,,,15.69,,995.18,24.06,2025-03-12T16:35:24.033020032Z,-0.43
,Ståle  sin iPhone,,ESP32,112182,14.85,,,15.75,,995.17,24.06,2025-03-12T16:35:27.02300597Z,-0.43
,Ståle  sin iPhone,,ESP32,112626,14.82,,,15.75,,995.16,24.06,2025-03-12T16:35:30.094113033Z,-0.43
,Ståle  sin iPhone,,ESP32,113752,14.77,,,15.81,,995.16,24.06,2025-03-12T16:35:32.964764681Z,-0.44
,Ståle  sin iPhone,,ESP32,114669,14.77,,,15.88,,995.16,24.07,2025-03-12T16:35:38.996908758Z,-0.45
,Ståle  sin iPhone,,ESP32,113828,14.79,,,15.94,,995.17,24.06,2025-03-12T16:35:41.856687286Z,-0.44
,Ståle  sin iPhone,,ESP32,113752,14.76,,,16,,995.17,24.06,2025-03-12T16:35:47.595499527Z,-0.42
,Ståle  sin iPhone,,ESP32,113752,14.73,,,16.06,,995.17,24.05,2025-03-12T16:35:50.471854993Z,-0.44
,Ståle  sin iPhone,,ESP32,112849,14.74,,,16.06,,995.17,24.05,2025-03-12T16:35:53.433775Z,-0.46
,Ståle  sin iPhone,,ESP32,113224,14.75,,,16.12,,995.17,24.05,2025-03-12T16:35:56.303722988Z,-0.45
,Ståle  sin iPhone,,ESP32,114056,14.77,,,16.19,,995.17,24.06,2025-03-12T16:35:59.281524018Z,-0.44
,Ståle  sin iPhone,,ESP32,113525,14.78,,,16.19,,995.17,24.06,2025-03-12T16:36:02.24386605Z,-0.44
,Ståle  sin iPhone,,ESP32,113904,14.77,,,16.25,,995.16,24.06,2025-03-12T16:36:05.21277837Z,-0.42
,Ståle  sin iPhone,,ESP32,112775,14.74,,,16.25,,995.16,24.06,2025-03-12T16:36:08.277741394Z,-0.42
,Ståle  sin iPhone,,ESP32,110511,14.7,,,16.31,,995.15,24.06,2025-03-12T16:36:11.253770544Z,-0.46
,Ståle  sin iPhone,,ESP32,108889,14.66,,,16.37,,995.15,24.07,2025-03-12T16:36:14.215730236Z,-0.44
,Ståle  sin iPhone,,ESP32,109378,14.62,,,16.37,,995.16,24.07,2025-03-12T16:36:17.286892786Z,-0.45
,Ståle  sin iPhone,,ESP32,109589,14.65,,,16.44,,995.17,24.07,2025-03-12T16:36:20.256900879Z,-0.45
,Ståle  sin iPhone,,ESP32,108959,14.64,,,16.5,,995.18,24.07,2025-03-12T16:36:26.389915167Z,-0.46
,Ståle  sin iPhone,,ESP32,107247,14.64,,,16.5,,995.18,24.06,2025-03-12T16:36:29.504690401Z,-0.43
,Ståle  sin iPhone,,ESP32,106577,14.64,,,16.56,,995.18,24.06,2025-03-12T16:36:32.445861497Z,-0.44
,Ståle  sin iPhone,,ESP32,107857,14.63,,,16.62,,995.18,24.05,2025-03-12T16:36:35.410969954Z,-0.44
,Ståle  sin iPhone,,ESP32,109729,14.61,,,16.62,,995.17,24.06,2025-03-12T16:36:38.381996601Z,-0.41
,Ståle  sin iPhone,,ESP32,110083,14.58,,,16.69,,995.16,24.06,2025-03-12T16:36:41.265439838Z,-0.42
,Ståle  sin iPhone,,ESP32,110083,14.55,,,16.69,,995.17,24.06,2025-03-12T16:36:44.115544884Z,-0.43
,Ståle  sin iPhone,,ESP32,111595,14.53,,,16.75,,995.17,24.06,2025-03-12T16:36:47.085330137Z,-0.43
,Ståle  sin iPhone,,ESP32,113149,14.52,,,16.75,,995.16,24.06,2025-03-12T16:36:49.975777043Z,-0.41
,Ståle  sin iPhone,,ESP32,114515,14.5,,,16.81,,995.17,24.06,2025-03-12T16:36:53.119917153Z,-0.42
,Ståle  sin iPhone,,ESP32,112775,14.48,,,16.81,,995.17,24.06,2025-03-12T16:36:55.996892851Z,-0.43
,Ståle  sin iPhone,,ESP32,111087,14.43,,,16.87,,995.16,24.06,2025-03-12T16:36:58.857706017Z,-0.44
,Ståle  sin iPhone,,ESP32,110798,14.39,,,16.87,,995.15,24.06,2025-03-12T16:37:01.735947846Z,-0.41
,Ståle  sin iPhone,,ESP32,110726,14.37,,,16.94,,995.15,24.06,2025-03-12T16:37:04.696344304Z,-0.43
,Ståle  sin iPhone,,ESP32,111449,14.35,,,16.94,,995.16,24.06,2025-03-12T16:37:07.673720223Z,-0.39
,Ståle  sin iPhone,,ESP32,112108,14.41,,,17,,995.15,24.06,2025-03-12T16:37:10.825947765Z,-0.42
,Ståle  sin iPhone,,ESP32,110297,14.43,,,17,,995.15,24.06,2025-03-12T16:37:13.698147536Z,-0.42
,Ståle  sin iPhone,,ESP32,110942,14.43,,,17.06,,995.15,24.06,2025-03-12T16:37:16.574990076Z,-0.43
,Ståle  sin iPhone,,ESP32,111231,14.4,,,17.06,,995.15,24.06,2025-03-12T16:37:19.449512836Z,-0.42
,Ståle  sin iPhone,,ESP32,112256,14.35,,,17.12,,995.14,24.06,2025-03-12T16:37:22.323744174Z,-0.42
,Ståle  sin iPhone,,ESP32,112700,14.33,,,17.19,,995.15,24.06,2025-03-12T16:37:25.175922965Z,-0.44
,Ståle  sin iPhone,,ESP32,113224,14.3,,,17.19,,995.16,24.06,2025-03-12T16:37:28.043297874Z,-0.42
,Ståle  sin iPhone,,ESP32,114209,14.3,,,17.19,,995.16,24.06,2025-03-12T16:37:30.935975945Z,-0.39
,Ståle  sin iPhone,,ESP32,114438,14.32,,,17.25,,995.15,24.06,2025-03-12T16:37:33.894322608Z,-0.41
,Ståle  sin iPhone,,ESP32,114438,14.34,,,17.25,,995.15,24.06,2025-03-12T16:37:36.855782332Z,-0.41
,Ståle  sin iPhone,,ESP32,114056,14.34,,,17.31,,995.15,24.05,2025-03-12T16:37:39.739595944Z,-0.38
,Ståle  sin iPhone,,ESP32,114056,14.37,,,17.31,,995.15,24.05,2025-03-12T16:37:42.815382246Z,-0.39
,Ståle  sin iPhone,,ESP32,114901,14.37,,,17.31,,995.16,24.05,2025-03-12T16:37:45.966812975Z,-0.41
,Ståle  sin iPhone,,ESP32,115289,14.33,,,17.37,,995.16,24.05,2025-03-12T16:37:48.935688553Z,-0.41
,Ståle  sin iPhone,,ESP32,116788,14.31,,,17.44,,995.16,24.05,2025-03-12T16:37:51.904624702Z,-0.4
,Ståle  sin iPhone,,ESP32,117269,14.28,,,17.44,,995.16,24.05,2025-03-12T16:37:54.984050672Z,-0.38
,Ståle  sin iPhone,,ESP32,116628,14.25,,,17.44,,995.15,24.05,2025-03-12T16:37:57.932749132Z,-0.39
,Ståle  sin iPhone,,ESP32,116948,14.23,,,17.5,,995.16,24.05,2025-03-12T16:38:00.915768803Z,-0.42
,Ståle  sin iPhone,,ESP32,116152,14.22,,,17.5,,995.17,24.05,2025-03-12T16:38:03.885361223Z,-0.4
,Ståle  sin iPhone,,ESP32,114823,14.2,,,17.56,,995.17,24.04,2025-03-12T16:38:06.862753769Z,-0.39
,Ståle  sin iPhone,,ESP32,114901,14.2,,,17.56,,995.18,24.04,2025-03-12T16:38:09.826330601Z,-0.42
,Ståle  sin iPhone,,ESP32,113525,14.19,,,17.56,,995.17,24.04,2025-03-12T16:38:12.7915932Z,-0.4
,Ståle  sin iPhone,,ESP32,113828,14.17,,,17.62,,995.17,24.04,2025-03-12T16:38:15.773978325Z,-0.39
,Ståle  sin iPhone,,ESP32,112403,14.17,,,17.62,,995.18,24.04,2025-03-12T16:38:18.736124609Z,-0.42
,Ståle  sin iPhone,,ESP32,112256,14.18,,,17.69,,995.18,24.04,2025-03-12T16:38:21.615653448Z,-0.4
,Ståle  sin iPhone,,ESP32,112256,14.18,,,17.69,,995.18,24.04,2025-03-12T16:38:24.684439019Z,-0.38
,Ståle  sin iPhone,,ESP32,112626,14.18,,,17.75,,995.18,24.04,2025-03-12T16:38:27.553536428Z,-0.39
,Ståle  sin iPhone,,ESP32,112700,14.21,,,17.75,,995.18,24.04,2025-03-12T16:38:30.407257261Z,-0.38
,Ståle  sin iPhone,,ESP32,113601,14.33,,,17.75,,995.19,24.04,2025-03-12T16:38:33.284770283Z,-0.4
,Ståle  sin iPhone,,ESP32,113752,14.46,,,17.81,,995.19,24.04,2025-03-12T16:38:36.245698616Z,-0.4
,Ståle  sin iPhone,,ESP32,114669,14.55,,,17.81,,995.19,24.05,2025-03-12T16:38:39.124288305Z,-0.39
,Ståle  sin iPhone,,ESP32,115133,14.59,,,17.87,,995.18,24.05,2025-03-12T16:38:42.085961368Z,-0.39
,Ståle  sin iPhone,,ESP32,114901,14.61,,,17.87,,995.18,24.05,2025-03-12T16:38:44.957186114Z,-0.38
,Ståle  sin iPhone,,ESP32,114209,14.72,,,17.94,,995.18,24.05,2025-03-12T16:38:47.824478222Z,-0.41
,Ståle  sin iPhone,,ESP32,113074,14.92,,,17.94,,995.19,24.05,2025-03-12T16:38:50.826396373Z,-0.37
,Ståle  sin iPhone,,ESP32,113224,15.14,,,18,,995.18,24.05,2025-03-12T16:38:53.764336041Z,-0.4
,Ståle  sin iPhone,,ESP32,113149,15.25,,,18,,995.18,24.05,2025-03-12T16:38:56.57585511Z,-0.43
,Ståle  sin iPhone,,ESP32,113149,15.27,,,18,,995.18,24.05,2025-03-12T16:38:59.493316296Z,-0.41
,Ståle  sin iPhone,,ESP32,113149,15.23,,,18.06,,995.18,24.06,2025-03-12T16:39:05.233843487Z,-0.4
,Ståle  sin iPhone,,ESP32,111814,15.18,,,18.12,,995.18,24.05,2025-03-12T16:39:08.086406433Z,-0.4
,Ståle  sin iPhone,,ESP32,111741,15.14,,,18.12,,995.18,24.05,2025-03-12T16:39:10.949469348Z,-0.4
,Ståle  sin iPhone,,ESP32,111449,15.06,,,18.19,,995.18,24.05,2025-03-12T16:39:13.944378852Z,-0.41
,Ståle  sin iPhone,,ESP32,110440,14.98,,,18.19,,995.18,24.05,2025-03-12T16:39:16.783388343Z,-0.39
,Ståle  sin iPhone,,ESP32,110654,14.89,,,18.25,,995.17,24.05,2025-03-12T16:39:19.664988958Z,-0.41
,Ståle  sin iPhone,,ESP32,111961,14.84,,,18.25,,995.18,24.05,2025-03-12T16:39:22.74421582Z,-0.39
,Ståle  sin iPhone,,ESP32,112700,14.76,,,18.31,,995.18,24.05,2025-03-12T16:39:25.606330724Z,-0.39
,Ståle  sin iPhone,,ESP32,113074,14.76,,,18.31,,995.18,24.05,2025-03-12T16:39:28.491250956Z,-0.4
,Ståle  sin iPhone,,ESP32,113525,14.72,,,18.37,,995.18,24.05,2025-03-12T16:39:31.428454031Z,-0.41
,Ståle  sin iPhone,,ESP32,114209,14.7,,,18.37,,995.18,24.06,2025-03-12T16:39:34.414932254Z,-0.41
,Ståle  sin iPhone,,ESP32,113980,14.66,,,18.44,,995.19,24.06,2025-03-12T16:39:37.275729857Z,-0.39
,Ståle  sin iPhone,,ESP32,113450,14.63,,,18.44,,995.19,24.06,2025-03-12T16:39:40.249919078Z,-0.41
,Ståle  sin iPhone,,ESP32,114056,14.62,,,18.5,,995.19,24.06,2025-03-12T16:39:43.215949127Z,-0.42
,Ståle  sin iPhone,,ESP32,113601,14.61,,,18.5,,995.18,24.06,2025-03-12T16:39:46.1763303Z,-0.4
,Ståle  sin iPhone,,ESP32,114746,14.6,,,18.56,,995.19,24.06,2025-03-12T16:39:49.063692205Z,-0.39
,Ståle  sin iPhone,,ESP32,114669,14.59,,,18.56,,995.19,24.06,2025-03-12T16:39:52.034957879Z,-0.37
,Ståle  sin iPhone,,ESP32,114823,14.59,,,18.5,,995.2,24.06,2025-03-12T16:39:54.995642352Z,-0.37
,Ståle  sin iPhone,,ESP32,114669,14.6,,,18.44,,995.19,24.06,2025-03-12T16:39:57.956113164Z,-0.42
,Ståle  sin iPhone,,ESP32,115445,14.61,,,18.31,,995.19,24.06,2025-03-12T16:40:00.928737628Z,-0.39
,Ståle  sin iPhone,,ESP32,115133,14.62,,,18.19,,995.19,24.06,2025-03-12T16:40:03.914977021Z,-0.38
,Ståle  sin iPhone,,ESP32,114362,14.62,,,18.06,,995.18,24.06,2025-03-12T16:40:06.873624366Z,-0.38
,Ståle  sin iPhone,,ESP32,113676,14.62,,,17.94,,995.18,24.06,2025-03-12T16:40:09.846412417Z,-0.39
,Ståle  sin iPhone,,ESP32,113299,14.69,,,17.81,,995.19,24.06,2025-03-12T16:40:15.893837389Z,-1.04
,Ståle  sin iPhone,,ESP32,109378,14.85,,,17.44,,995.2,24.05,2025-03-12T16:40:18.856755796Z,208.6
,Ståle  sin iPhone,,ESP32,107180,14.98,,,17.31,,995.2,24.05,2025-03-12T16:40:21.833629035Z,208.62
,Ståle  sin iPhone,,ESP32,106711,15.08,,,17.06,,995.19,24.05,2025-03-12T16:40:24.796477971Z,208.59
,Ståle  sin iPhone,,ESP32,106844,15.13,,,16.87,,995.19,24.06,2025-03-12T16:40:27.76607714Z,208.86
,Ståle  sin iPhone,,ESP32,107517,15.19,,,16.69,,995.19,24.06,2025-03-12T16:40:30.727159846Z,-0.37
,Ståle  sin iPhone,,ESP32,108336,15.24,,,16.44,,995.2,24.06,2025-03-12T16:40:33.605796564Z,-0.37
,Ståle  sin iPhone,,ESP32,108751,15.23,,,16.19,,995.2,24.07,2025-03-12T16:40:36.456358422Z,-0.37
,Ståle  sin iPhone,,ESP32,110511,15.23,,,16,,995.2,24.07,2025-03-12T16:40:39.435905328Z,-0.37
,Ståle  sin iPhone,,ESP32,109589,15.2,,,15.75,,995.2,24.07,2025-03-12T16:40:42.307336541Z,-0.37
,Ståle  sin iPhone,,ESP32,110297,15.19,,,15.56,,995.2,24.07,2025-03-12T16:40:45.165675268Z,-0.02
,Ståle  sin iPhone,,ESP32,110511,15.13,,,15.31,,995.21,24.08,2025-03-12T16:40:48.054644544Z,135.12
,Ståle  sin iPhone,,ESP32,110154,15.06,,,15.06,,995.21,24.08,2025-03-12T16:40:51.006883044Z,226.02
,Ståle  sin iPhone,,ESP32,110726,15.02,,,14.81,,995.2,24.09,2025-03-12T16:40:53.875675401Z,120.89
,Ståle  sin iPhone,,ESP32,112256,15,,,14.56,,995.2,24.09,2025-03-12T16:40:56.74468111Z,124.08
,Ståle  sin iPhone,,ESP32,113828,14.96,,,14.31,,995.22,24.09,2025-03-12T16:40:59.60602289Z,93.31
,Ståle  sin iPhone,,ESP32,114592,14.92,,,14.06,,995.22,24.09,2025-03-12T16:41:02.48359198Z,203.39
,Ståle  sin iPhone,,ESP32,115367,14.88,,,13.81,,995.22,24.09,2025-03-12T16:41:05.546236576Z,208.42
,Ståle  sin iPhone,,ESP32,115601,14.85,,,13.56,,995.21,24.09,2025-03-12T16:41:08.41361024Z,152.53
,Ståle  sin iPhone,,ESP32,114978,14.82,,,13.31,,995.21,24.09,2025-03-12T16:41:11.387088378Z,-9.93
,Ståle  sin iPhone,,ESP32,115445,14.79,,,13.06,,995.21,24.09,2025-03-12T16:41:14.245713405Z,-0.34
,Ståle  sin iPhone,,ESP32,114669,14.75,,,12.81,,995.21,24.1,2025-03-12T16:41:17.119295203Z,-0.36
,Ståle  sin iPhone,,ESP32,116231,14.71,,,12.56,,995.2,24.1,2025-03-12T16:41:20.106370408Z,-0.38
,Ståle  sin iPhone,,ESP32,117269,14.69,,,12.31,,995.2,24.1,2025-03-12T16:41:23.056471275Z,-0.33
,Ståle  sin iPhone,,ESP32,116788,14.67,,,12.06,,995.2,24.1,2025-03-12T16:41:25.933995667Z,-0.35
,Ståle  sin iPhone,,ESP32,115994,14.63,,,11.75,,995.2,24.1,2025-03-12T16:41:28.815980701Z,-0.32
,Ståle  sin iPhone,,ESP32,115680,14.61,,,11.5,,995.2,24.1,2025-03-12T16:41:31.747148117Z,-0.34
,Ståle  sin iPhone,,ESP32,115056,14.58,,,11.25,,995.19,24.1,2025-03-12T16:41:34.745701145Z,-0.35
,Ståle  sin iPhone,,ESP32,115133,14.58,,,11,,995.18,24.1,2025-03-12T16:41:37.606075581Z,-0.34
,Ståle  sin iPhone,,ESP32,113980,14.62,,,10.75,,995.18,24.1,2025-03-12T16:41:40.467783685Z,-0.35
,Ståle  sin iPhone,,ESP32,112924,14.81,,,10.5,,995.18,24.1,2025-03-12T16:41:43.337812227Z,-0.34
,Ståle  sin iPhone,,ESP32,111595,15.17,,,10.25,,995.19,24.11,2025-03-12T16:41:46.19650102Z,-0.31
,Ståle  sin iPhone,,ESP32,113752,15.39,,,10,,995.19,24.11,2025-03-12T16:41:49.173686312Z,-0.33
,Ståle  sin iPhone,,ESP32,113450,15.39,,,9.75,,995.19,24.11,2025-03-12T16:41:52.055648133Z,-0.32
,Ståle  sin iPhone,,ESP32,112108,15.45,,,9.5,,995.2,24.11,2025-03-12T16:41:55.005779699Z,-0.32
,Ståle  sin iPhone,,ESP32,112403,15.4,,,9.19,,995.2,24.11,2025-03-12T16:41:58.08374079Z,-0.32
,Ståle  sin iPhone,,ESP32,112849,15.31,,,8.94,,995.2,24.11,2025-03-12T16:42:00.94707884Z,-0.32
,Ståle  sin iPhone,,ESP32,113149,15.24,,,8.75,,995.19,24.11,2025-03-12T16:42:03.822909089Z,-0.31
,Ståle  sin iPhone,,ESP32,112182,15.2,,,8.44,,995.19,24.11,2025-03-12T16:42:06.685178283Z,-0.31
,Ståle  sin iPhone,,ESP32,112478,15.23,,,8.25,,995.2,24.11,2025-03-12T16:42:09.546964203Z,-0.35
,Ståle  sin iPhone,,ESP32,111888,15.24,,,7.94,,995.21,24.11,2025-03-12T16:42:12.413545526Z,-0.32
,Ståle  sin iPhone,,ESP32,111231,15.22,,,7.69,,995.2,24.11,2025-03-12T16:42:15.387446461Z,-0.32
,Ståle  sin iPhone,,ESP32,111595,15.21,,,7.44,,995.2,24.11,2025-03-12T16:42:18.254703628Z,-0.3
,Ståle  sin iPhone,,ESP32,112999,15.18,,,7.25,,995.19,24.12,2025-03-12T16:42:21.116144776Z,96.62
,Ståle  sin iPhone,,ESP32,115445,15.1,,,6.94,,995.19,24.12,2025-03-12T16:42:23.987570328Z,207.14
,Ståle  sin iPhone,,ESP32,116231,14.98,,,6.75,,995.19,24.12,2025-03-12T16:42:26.956332247Z,207.09
,Ståle  sin iPhone,,ESP32,117269,14.94,,,6.5,,995.18,24.12,2025-03-12T16:42:29.836292098Z,207.15
,Ståle  sin iPhone,,ESP32,116948,15.01,,,6.19,,995.18,24.12,2025-03-12T16:42:32.786497748Z,-0.26
,Ståle  sin iPhone,,ESP32,117512,15.04,,,6,,995.18,24.12,2025-03-12T16:42:35.773976312Z,-0.24
,Ståle  sin iPhone,,ESP32,117512,15.04,,,5.75,,995.19,24.11,2025-03-12T16:42:38.734175462Z,-0.3
,Ståle  sin iPhone,,ESP32,117755,15,,,5.5,,995.18,24.11,2025-03-12T16:42:41.698545011Z,-0.32
,Ståle  sin iPhone,,ESP32,117593,14.96,,,5.25,,995.18,24.11,2025-03-12T16:42:44.666840765Z,-0.33
,Ståle  sin iPhone,,ESP32,117028,14.93,,,5.06,,995.19,24.11,2025-03-12T16:42:47.634028276Z,-0.54
,Ståle  sin iPhone,,ESP32,116868,14.89,,,4.81,,995.18,24.11,2025-03-12T16:42:50.716596145Z,-0.36
,Ståle  sin iPhone,,ESP32,116073,14.91,,,4.56,,995.19,24.11,2025-03-12T16:42:53.676499393Z,-0.33
,Ståle  sin iPhone,,ESP32,115367,14.94,,,4.31,,995.19,24.11,2025-03-12T16:42:56.663125711Z,-0.31
,Ståle  sin iPhone,,ESP32,115211,14.89,,,4.12,,995.19,24.11,2025-03-12T16:42:59.625902228Z,-0.33
,Ståle  sin iPhone,,ESP32,114669,14.89,,,3.87,,995.2,24.11,2025-03-12T16:43:02.59347797Z,-0.31
,Ståle  sin iPhone,,ESP32,114669,14.93,,,3.62,,995.2,24.11,2025-03-12T16:43:05.556252583Z,-0.33
,Ståle  sin iPhone,,ESP32,113450,14.95,,,3.44,,995.2,24.12,2025-03-12T16:43:08.525626968Z,-0.32
,Ståle  sin iPhone,,ESP32,113074,15.04,,,3.19,,995.2,24.12,2025-03-12T16:43:11.49791342Z,-0.31
,Ståle  sin iPhone,,ESP32,113074,15.16,,,2.94,,995.2,24.12,2025-03-12T16:43:14.366265436Z,-0.33
,Ståle  sin iPhone,,ESP32,112403,15.23,,,2.75,,995.2,24.12,2025-03-12T16:43:17.342105372Z,-0.31
,Ståle  sin iPhone,,ESP32,112552,15.28,,,2.5,,995.2,24.12,2025-03-12T16:43:20.206476399Z,-0.33
,Ståle  sin iPhone,,ESP32,112999,15.26,,,2.31,,995.2,24.12,2025-03-12T16:43:23.066116862Z,-0.33
,Ståle  sin iPhone,,ESP32,112924,15.17,,,2.12,,995.2,24.12,2025-03-12T16:43:25.935997414Z,-0.32
,Ståle  sin iPhone,,ESP32,113149,15.08,,,1.87,,995.2,24.12,2025-03-12T16:43:28.906282225Z,-0.33
,Ståle  sin iPhone,,ESP32,113374,15.03,,,1.69,,995.2,24.12,2025-03-12T16:43:31.78390559Z,-0.33
,Ståle  sin iPhone,,ESP32,115445,14.96,,,1.44,,995.2,24.12,2025-03-12T16:43:34.643708997Z,-0.3
,Ståle  sin iPhone,,ESP32,114746,14.9,,,1.25,,995.2,24.12,2025-03-12T16:43:37.606228579Z,-0.34
,Ståle  sin iPhone,,ESP32,114438,14.86,,,1.06,,995.2,24.12,2025-03-12T16:43:40.576163797Z,-0.3
,Ståle  sin iPhone,,ESP32,114669,14.84,,,0.88,,995.22,24.12,2025-03-12T16:43:43.454831495Z,-0.28
,Ståle  sin iPhone,,ESP32,114746,14.84,,,0.69,,995.25,24.12,2025-03-12T16:43:46.315831419Z,-0.3
,Ståle  sin iPhone,,ESP32,116073,14.82,,,0.5,,995.26,24.12,2025-03-12T16:43:49.177113257Z,-0.31
,Ståle  sin iPhone,,ESP32,115837,14.78,,,0.31,,995.27,24.13,2025-03-12T16:43:52.061497918Z,-0.32
,Ståle  sin iPhone,,ESP32,117028,14.74,,,0.13,,995.26,24.12,2025-03-12T16:43:54.93670285Z,-0.31
,Ståle  sin iPhone,,ESP32,117108,14.69,,,-0.06,,995.24,24.12,2025-03-12T16:43:58.096301634Z,-0.32
,Ståle  sin iPhone,,ESP32,117028,14.66,,,-0.25,,995.22,24.12,2025-03-12T16:44:01.074404677Z,-0.34
,Ståle  sin iPhone,,ESP32,118986,14.63,,,-0.44,,995.21,24.12,2025-03-12T16:44:03.933819282Z,-0.31
,Ståle  sin iPhone,,ESP32,120159,14.62,,,-0.56,,995.2,24.12,2025-03-12T16:44:06.796553556Z,-0.31
,Ståle  sin iPhone,,ESP32,119822,14.64,,,-0.75,,995.2,24.12,2025-03-12T16:44:09.676865006Z,36.23
,Ståle  sin iPhone,,ESP32,119570,14.67,,,-0.88,,995.2,24.12,2025-03-12T16:44:12.526513321Z,179.18
,Ståle  sin iPhone,,ESP32,119738,14.67,,,-1.06,,995.2,24.12,2025-03-12T16:44:15.421388661Z,179.17
,Ståle  sin iPhone,,ESP32,119236,14.68,,,-1.25,,995.2,24.12,2025-03-12T16:44:18.466669814Z,179.2
,Ståle  sin iPhone,,ESP32,119402,14.7,,,-1.37,,995.2,24.12,2025-03-12T16:44:21.336750601Z,179.15
,Ståle  sin iPhone,,ESP32,119152,14.71,,,-1.62,,995.2,24.12,2025-03-12T16:44:24.213108897Z,-0.23
,Ståle  sin iPhone,,ESP32,118162,14.7,,,-1.75,,995.19,24.12,2025-03-12T16:44:27.185801097Z,-0.28
,Ståle  sin iPhone,,ESP32,118081,14.7,,,-1.94,,995.18,24.12,2025-03-12T16:44:30.147240596Z,-0.24
,Ståle  sin iPhone,,ESP32,116469,14.7,,,-2.12,,995.18,24.12,2025-03-12T16:44:33.006760404Z,-0.29
,Ståle  sin iPhone,,ESP32,115445,14.68,,,-2.31,,995.17,24.12,2025-03-12T16:44:35.982723075Z,-0.31
,Ståle  sin iPhone,,ESP32,114592,14.66,,,-2.5,,995.17,24.12,2025-03-12T16:44:38.847316388Z,-0.31
,Ståle  sin iPhone,,ESP32,114746,14.61,,,-2.69,,995.16,24.13,2025-03-12T16:44:41.724455557Z,-0.32
,Ståle  sin iPhone,,ESP32,114669,14.57,,,-2.81,,995.16,24.13,2025-03-12T16:44:44.676381587Z,-0.31
,Ståle  sin iPhone,,ESP32,114362,14.53,,,-3,,995.16,24.13,2025-03-12T16:44:47.672286201Z,-0.27
,Ståle  sin iPhone,,ESP32,113904,14.51,,,-3.19,,995.17,24.13,2025-03-12T16:44:50.72691629Z,-0.3
,Ståle  sin iPhone,,ESP32,114362,14.57,,,-3.37,,995.17,24.12,2025-03-12T16:44:53.69663624Z,-0.31
,Ståle  sin iPhone,,ESP32,114209,14.64,,,-3.5,,995.17,24.12,2025-03-12T16:44:56.66671721Z,-0.32
,Ståle  sin iPhone,,ESP32,113525,14.77,,,-3.69,,995.18,24.13,2025-03-12T16:44:59.75282213Z,-0.3
,Ståle  sin iPhone,,ESP32,113601,14.93,,,-3.87,,995.18,24.12,2025-03-12T16:45:02.707112661Z,-0.29
,Ståle  sin iPhone,,ESP32,113374,15.02,,,-4.06,,995.17,24.12,2025-03-12T16:45:05.776614Z,-0.3
,Ståle  sin iPhone,,ESP32,113904,15.04,,,-4.19,,995.18,24.12,2025-03-12T16:45:11.406576569Z,-0.3
,Ståle  sin iPhone,,ESP32,115056,14.9,,,-4.44,,995.18,24.11,2025-03-12T16:45:14.594115071Z,-0.28
,Ståle  sin iPhone,,ESP32,112999,14.89,,,-4.44,,995.19,24.11,2025-03-12T16:45:20.418261505Z,-0.3
,Ståle  sin iPhone,,ESP32,108543,14.96,,,-4.5,,995.18,24.1,2025-03-12T16:45:23.28706478Z,-0.3
,Ståle  sin iPhone,,ESP32,109238,14.96,,,-4.5,,995.19,24.1,2025-03-12T16:45:26.256089759Z,-0.32
,Ståle  sin iPhone,,ESP32,109871,14.95,,,-4.44,,995.19,24.11,2025-03-12T16:45:29.226588918Z,-0.3
,Ståle  sin iPhone,,ESP32,110726,14.97,,,-4.44,,995.18,24.11,2025-03-12T16:45:32.093143421Z,-0.33
