gas_resistance,humidity,pipeTemp,pressure,temperature,time,top_load
81710,13.05,15.69,994.37,24.0,11.03.25 15-04-12,0.03
81789,13.06,15.25,994.37,24.0,11.03.25 15-04-14,0.04
81399,13.08,14.87,994.37,24.0,11.03.25 15-04-17,0.01
80935,13.09,14.56,994.37,24.0,11.03.25 15-04-21,0.01
80859,13.13,14.25,994.36,23.99,11.03.25 15-04-24,0.01
81867,13.09,13.94,994.35,23.99,11.03.25 15-04-27,-0.02
82103,13.05,13.62,994.35,23.99,11.03.25 15-04-30,0.01
82421,13.0,13.31,994.35,23.98,11.03.25 15-04-33,-0.01
82660,12.96,13.06,994.36,23.98,11.03.25 15-04-36,0.03
83550,12.91,12.75,994.35,23.98,11.03.25 15-04-39,0.03
84460,12.87,12.5,994.36,23.98,11.03.25 15-04-42,-0.02
84880,12.86,12.25,994.37,23.98,11.03.25 15-04-45,-0.02
85049,12.85,12.0,994.37,23.98,11.03.25 15-04-48,0.03
84628,12.85,11.75,994.36,23.97,11.03.25 15-04-51,0.01
84210,12.86,11.5,994.36,23.98,11.03.25 15-04-54,0.02
84044,12.85,11.25,994.37,23.98,11.03.25 15-04-57,0.01
83961,12.86,10.94,994.36,23.98,11.03.25 15-05-00,0.03
82901,12.88,10.69,994.35,23.98,11.03.25 15-05-03,6.58
82182,13.0,10.38,994.35,23.98,11.03.25 15-05-06,3.97
81554,13.17,10.13,994.35,23.98,11.03.25 15-05-09,0.03
79950,13.44,9.94,994.36,23.99,11.03.25 15-05-11,0.0
80629,13.6,9.63,994.35,23.99,11.03.25 15-05-15,-0.01
80477,13.6,9.38,994.35,24.0,11.03.25 15-05-18,-0.02
79281,13.56,9.13,994.35,24.0,11.03.25 15-05-21,-0.02
78987,13.45,8.81,994.35,24.0,11.03.25 15-05-24,-0.01
79875,13.39,8.56,994.34,24.0,11.03.25 15-05-27,0.01
80402,13.32,8.25,994.34,24.0,11.03.25 15-05-31,-0.01
80859,13.29,8.0,994.33,24.0,11.03.25 15-05-34,-0.01
81476,13.23,7.69,994.34,24.0,11.03.25 15-05-36,0.01
82103,13.21,7.5,994.34,24.0,11.03.25 15-05-39,0.01
81946,13.19,7.19,994.34,24.01,11.03.25 15-05-42,0.01
82982,13.18,6.94,994.34,24.01,11.03.25 15-05-45,-0.03
83961,13.14,6.69,994.34,24.01,11.03.25 15-05-48,-0.02
83879,13.13,6.37,994.34,24.01,11.03.25 15-05-51,-0.03
83879,13.09,6.12,994.34,24.01,11.03.25 15-05-54,-0.05
83062,13.07,5.87,994.34,24.01,11.03.25 15-05-57,0.0
82024,13.07,5.62,994.34,24.01,11.03.25 15-06-00,0.01
81867,13.06,5.37,994.35,24.01,11.03.25 15-06-03,0.03
81244,13.07,5.19,994.36,24.01,11.03.25 15-06-06,0.03
82262,13.09,4.94,994.35,24.01,11.03.25 15-06-09,0.02
81554,13.1,4.69,994.35,24.01,11.03.25 15-06-12,-0.01
81244,13.18,4.44,994.35,24.01,11.03.25 15-06-15,0.01
81554,13.3,4.25,994.36,24.01,11.03.25 15-06-18,0.02
81632,13.3,4.0,994.36,24.02,11.03.25 15-06-21,-0.0
81710,13.27,3.75,994.36,24.02,11.03.25 15-06-24,-2.44
81946,13.26,3.5,994.35,24.02,11.03.25 15-06-27,-8.81
82341,13.29,3.25,994.35,24.02,11.03.25 15-06-30,-8.81
82182,13.33,3.0,994.35,24.02,11.03.25 15-06-36,-8.81
81166,13.3,2.56,994.35,24.01,11.03.25 15-06-39,-8.8
81946,13.25,2.31,994.34,24.01,11.03.25 15-06-42,-8.82
82660,13.22,2.12,994.33,24.01,11.03.25 15-06-45,-8.81
82901,13.18,1.87,994.34,24.01,11.03.25 15-06-48,-8.84
83550,13.16,1.62,994.33,24.02,11.03.25 15-06-51,-0.02
83387,13.18,1.44,994.33,24.02,11.03.25 15-06-54,-0.36
83714,13.16,1.19,994.33,24.02,11.03.25 15-06-57,-2.47
85475,13.11,0.94,994.34,24.02,11.03.25 15-07-00,-2.82
85390,13.03,0.75,994.35,24.02,11.03.25 15-07-03,-8.82
85561,13.03,0.5,994.37,24.02,11.03.25 15-07-06,-8.82
85561,13.03,0.25,994.37,24.02,11.03.25 15-07-10,-8.79
83387,13.06,0.0,994.36,24.02,11.03.25 15-07-13,-8.81
81867,13.31,-0.19,994.35,24.02,11.03.25 15-07-16,-8.82
81946,13.48,-0.37,994.35,24.03,11.03.25 15-07-19,-8.81
82103,13.48,-0.56,994.34,24.03,11.03.25 15-07-25,-8.85
80859,13.42,-0.94,994.34,24.02,11.03.25 15-07-28,-8.82
79875,13.37,-1.12,994.34,24.02,11.03.25 15-07-31,-8.81
80326,13.31,-1.37,994.34,24.02,11.03.25 15-07-34,-8.8
80553,13.24,-1.56,994.34,24.03,11.03.25 15-07-37,-8.79
81554,13.17,-1.81,994.34,24.03,11.03.25 15-07-40,-8.81
82660,13.09,-2.0,994.35,24.03,11.03.25 15-07-43,-8.81
83714,13.01,-2.19,994.34,24.03,11.03.25 15-07-46,-8.79
82421,13.03,-2.44,994.33,24.03,11.03.25 15-07-49,-8.81
83306,13.09,-2.62,994.34,24.03,11.03.25 15-07-52,-8.79
83797,13.1,-2.81,994.34,24.04,11.03.25 15-07-55,-8.81
82821,13.08,-3.0,994.34,24.04,11.03.25 15-07-58,-8.79
82982,13.04,-3.19,994.33,24.04,11.03.25 15-08-01,-8.79
83143,13.01,-3.37,994.33,24.04,11.03.25 15-08-04,-8.79
81789,12.99,-3.5,994.33,24.04,11.03.25 15-08-06,-8.78
81789,12.96,-3.69,994.32,24.04,11.03.25 15-08-09,-8.79
82580,12.95,-3.87,994.33,24.05,11.03.25 15-08-12,-8.78
82421,12.94,-4.0,994.32,24.05,11.03.25 15-08-15,-8.79
83387,12.96,-4.12,994.32,24.05,11.03.25 15-08-18,-8.78
83224,12.99,-4.31,994.32,24.05,11.03.25 15-08-21,-8.79
83469,12.98,-4.44,994.33,24.04,11.03.25 15-08-24,-8.81
84377,12.97,-4.56,994.32,24.04,11.03.25 15-08-27,-8.79
84796,12.93,-4.69,994.32,24.04,11.03.25 15-08-30,-8.79
85049,12.89,-4.81,994.32,24.04,11.03.25 15-08-33,-8.77
85647,12.85,-5.0,994.31,24.04,11.03.25 15-08-36,-8.79
86603,12.83,-5.12,994.31,24.04,11.03.25 15-08-39,-8.78
85475,12.81,-5.25,994.31,24.04,11.03.25 15-08-42,-8.77
86253,12.78,-5.44,994.31,24.04,11.03.25 15-08-44,-8.8
87045,12.75,-5.56,994.31,24.03,11.03.25 15-08-47,-8.77
87581,12.71,-5.75,994.32,24.03,11.03.25 15-08-50,-8.76
87671,12.7,-5.87,994.32,24.03,11.03.25 15-08-54,-8.76
88033,12.71,-6.0,994.32,24.02,11.03.25 15-08-57,-8.76
88033,12.72,-6.19,994.32,24.02,11.03.25 15-09-00,-8.78
88306,12.71,-6.31,994.31,24.02,11.03.25 15-09-03,-8.77
87671,12.72,-6.44,994.31,24.01,11.03.25 15-09-06,-8.77
87491,12.71,-6.56,994.31,24.01,11.03.25 15-09-11,-8.76
85819,12.75,-6.81,994.31,24.0,11.03.25 15-09-14,-8.79
84628,12.77,-6.94,994.31,24.0,11.03.25 15-09-18,-8.78
83062,12.85,-7.12,994.31,23.99,11.03.25 15-09-22,-3.41
82580,12.94,-7.25,994.31,23.99,11.03.25 15-09-26,31.8
82341,13.0,-7.37,994.31,23.98,11.03.25 15-09-30,172.85
83224,13.01,-7.44,994.31,23.98,11.03.25 15-09-33,172.79
83879,13.03,-7.5,994.32,23.99,11.03.25 15-09-35,167.21
83469,13.05,-7.62,994.31,23.99,11.03.25 15-09-39,94.29
83632,13.09,-7.69,994.31,23.99,11.03.25 15-09-42,108.22
83961,13.12,-7.81,994.32,23.99,11.03.25 15-09-45,68.92
84628,13.12,-7.87,994.31,23.99,11.03.25 15-09-47,232.98
84712,13.06,-7.94,994.32,23.99,11.03.25 15-09-50,275.09
85219,13.08,-8.06,994.32,24.0,11.03.25 15-09-53,420.32
85049,13.1,-8.13,994.32,24.0,11.03.25 15-09-56,173.0
85049,13.12,-8.25,994.31,24.0,11.03.25 15-09-59,-8.77
85134,13.17,-8.31,994.32,24.0,11.03.25 15-10-02,97.69
84880,13.16,-8.44,994.32,24.0,11.03.25 15-10-05,172.92
86079,13.1,-8.5,994.32,24.0,11.03.25 15-10-08,172.95
87581,13.02,-8.56,994.31,24.0,11.03.25 15-10-11,172.95
87491,12.99,-8.63,994.32,23.99,11.03.25 15-10-18,172.93
86340,13.1,-8.75,994.31,23.98,11.03.25 15-10-21,172.93
85134,13.14,-8.75,994.31,23.98,11.03.25 15-10-24,172.85
85304,13.15,-8.81,994.31,23.98,11.03.25 15-10-27,172.8
85390,13.16,-8.88,994.32,23.98,11.03.25 15-10-30,172.81
85561,13.13,-8.88,994.32,23.99,11.03.25 15-10-33,172.83
86166,13.12,-8.88,994.32,23.99,11.03.25 15-10-36,172.82
86428,13.13,-8.94,994.33,23.99,11.03.25 15-10-39,172.83
86428,13.11,-8.94,994.32,23.99,11.03.25 15-10-41,172.81
86340,13.1,-9.0,994.32,23.99,11.03.25 15-10-45,172.83
85475,13.11,-9.0,994.32,23.99,11.03.25 15-10-48,172.78
85390,13.1,-9.06,994.32,24.0,11.03.25 15-10-54,-14.64
83714,13.12,-9.13,994.33,23.99,11.03.25 15-10-57,-8.81
83143,13.15,-9.19,994.34,23.99,11.03.25 15-11-00,-8.82
83632,13.17,-9.19,994.34,23.99,11.03.25 15-11-03,-8.82
83632,13.27,-9.25,994.34,23.99,11.03.25 15-11-07,-8.82
84965,13.23,-9.25,994.34,23.99,11.03.25 15-11-13,-8.83
85304,13.13,-9.31,994.34,23.98,11.03.25 15-11-16,-8.78
84965,13.1,-9.38,994.34,23.98,11.03.25 15-11-19,-8.78
85647,13.08,-9.38,994.33,23.98,11.03.25 15-11-22,-8.8
86956,13.03,-9.44,994.33,23.98,11.03.25 15-11-25,-8.8
87401,12.98,-9.44,994.34,23.98,11.03.25 15-11-28,-8.78
87942,12.92,-9.5,994.33,23.98,11.03.25 15-11-31,-8.79
88673,12.88,-9.5,994.33,23.99,11.03.25 15-11-34,-8.77
88581,12.85,-9.56,994.34,23.99,11.03.25 15-11-36,-8.81
89136,12.83,-9.63,994.34,23.99,11.03.25 15-11-39,-8.8
89510,12.79,-9.63,994.34,23.99,11.03.25 15-11-42,-8.83
89887,12.76,-9.63,994.34,23.99,11.03.25 15-11-45,-8.81
89982,12.74,-9.69,994.33,23.99,11.03.25 15-11-48,-8.81
88858,12.76,-9.75,994.33,23.99,11.03.25 15-11-51,-8.82
88858,12.81,-9.75,994.33,23.99,11.03.25 15-11-54,-8.81
86868,12.94,-9.69,994.33,23.99,11.03.25 15-11-57,-8.8
86428,13.03,-9.69,994.32,23.99,11.03.25 15-12-00,-8.83
86691,13.07,-9.69,994.33,23.99,11.03.25 15-12-03,-8.82
86603,13.08,-9.75,994.34,23.99,11.03.25 15-12-06,-8.8
88123,13.08,-9.75,994.33,23.99,11.03.25 15-12-09,-8.8
88673,13.04,-9.75,994.34,23.99,11.03.25 15-12-12,-8.82
89043,12.98,-9.75,994.34,23.99,11.03.25 15-12-15,-8.8
89604,12.95,-9.81,994.34,23.99,11.03.25 15-12-18,-8.82
89510,12.93,-9.81,994.34,23.99,11.03.25 15-12-21,-8.8
89510,12.92,-9.81,994.34,23.99,11.03.25 15-12-24,-8.82
89136,12.9,-9.81,994.34,23.99,11.03.25 15-12-31,-8.76
88033,12.99,-9.75,994.34,23.97,11.03.25 15-12-35,-8.81
86340,12.98,-9.75,994.33,23.97,11.03.25 15-12-41,-8.78
85647,12.98,-9.75,994.35,23.96,11.03.25 15-12-44,-8.81
85475,12.93,-9.75,994.36,23.96,11.03.25 15-12-47,-8.78
85049,12.91,-9.75,994.36,23.96,11.03.25 15-12-50,-8.79
85134,12.98,-9.69,994.36,23.96,11.03.25 15-12-54,-8.79
85304,13.06,-9.69,994.37,23.97,11.03.25 15-12-57,-8.8
85304,13.09,-9.69,994.36,23.97,11.03.25 15-13-00,-8.81
85733,13.1,-9.63,994.35,23.97,11.03.25 15-13-03,-8.8
85992,13.08,-9.56,994.35,23.97,11.03.25 15-13-06,-8.79
85733,13.04,-9.56,994.34,23.97,11.03.25 15-13-10,-8.83
84210,13.25,-9.56,994.34,23.97,11.03.25 15-13-13,-8.81
83632,13.58,-9.56,994.34,23.97,11.03.25 15-13-16,84.79
83387,13.72,-9.56,994.33,23.97,11.03.25 15-13-19,188.32
84293,13.7,-9.56,994.33,23.98,11.03.25 15-13-22,188.29
85304,13.57,-9.56,994.33,23.98,11.03.25 15-13-25,188.31
86079,13.43,-9.56,994.32,23.98,11.03.25 15-13-28,188.28
87045,13.32,-9.5,994.31,23.98,11.03.25 15-13-31,277.46
87942,13.24,-9.56,994.31,23.98,11.03.25 15-13-34,109.29
88123,13.18,-9.5,994.32,23.98,11.03.25 15-13-38,141.43
88123,13.12,-9.5,994.32,23.98,11.03.25 15-13-41,154.61
89510,13.07,-9.5,994.32,23.98,11.03.25 15-13-44,154.57
88858,13.0,-9.5,994.33,23.98,11.03.25 15-13-47,144.99
88215,12.99,-9.5,994.33,23.98,11.03.25 15-13-51,150.55
87761,13.01,-9.44,994.34,23.98,11.03.25 15-13-54,-8.74
87851,12.98,-9.44,994.34,23.98,11.03.25 15-13-58,32.65
87134,12.97,-9.44,994.35,23.98,11.03.25 15-14-01,182.88
87045,12.93,-9.44,994.34,23.98,11.03.25 15-14-04,152.89
86779,12.94,-9.44,994.34,23.98,11.03.25 15-14-07,117.87
86779,12.94,-9.44,994.34,23.98,11.03.25 15-14-10,148.46
87581,12.96,-9.44,994.33,23.98,11.03.25 15-14-13,139.99
87942,12.95,-9.38,994.34,23.99,11.03.25 15-14-16,111.8
89043,12.92,-9.38,994.33,23.99,11.03.25 15-14-23,87.68
88489,12.88,-9.38,994.33,23.98,11.03.25 15-14-26,144.69
88033,12.85,-9.38,994.33,23.98,11.03.25 15-14-29,272.82
89043,12.84,-9.38,994.34,23.98,11.03.25 15-14-32,49.43
89136,12.8,-9.31,994.34,23.98,11.03.25 15-14-35,789.36
89043,12.78,-9.31,994.33,23.98,11.03.25 15-14-38,111.91
88673,12.78,-9.31,994.33,23.98,11.03.25 15-14-42,-8.77
88581,12.79,-9.31,994.34,23.98,11.03.25 15-14-45,-8.79
88306,12.8,-9.31,994.33,23.98,11.03.25 15-14-48,-8.81
88765,12.81,-9.31,994.33,23.98,11.03.25 15-14-51,-8.8
89793,12.82,-9.31,994.33,23.98,11.03.25 15-14-54,-8.79
89136,12.82,-9.31,994.33,23.98,11.03.25 15-14-58,-8.8
89604,12.81,-9.31,994.33,23.98,11.03.25 15-15-01,-8.81
89229,12.89,-9.31,994.33,23.98,11.03.25 15-15-04,-8.82
89698,12.92,-9.31,994.33,23.98,11.03.25 15-15-07,-8.8
89604,12.91,-9.31,994.33,23.98,11.03.25 15-15-10,-8.8
90459,12.89,-9.31,994.33,23.98,11.03.25 15-15-13,-8.79
90363,12.93,-9.31,994.33,23.98,11.03.25 15-15-16,-8.79
90172,12.98,-9.31,994.33,23.98,11.03.25 15-15-19,-8.81
90172,12.96,-9.25,994.33,23.98,11.03.25 15-15-22,-8.78
90844,12.95,-9.31,994.33,23.98,11.03.25 15-15-25,-8.79
91135,12.92,-9.25,994.33,23.98,11.03.25 15-15-27,-8.81
91526,12.86,-9.31,994.32,23.99,11.03.25 15-15-30,-8.82
92119,12.85,-9.25,994.32,23.99,11.03.25 15-15-33,-8.8
91921,12.83,-9.25,994.31,23.99,11.03.25 15-15-36,-8.8
91723,12.82,-9.25,994.31,23.99,11.03.25 15-15-39,-8.81
92219,12.85,-9.25,994.31,23.99,11.03.25 15-15-42,-8.82
92020,12.86,-9.25,994.32,23.99,11.03.25 15-15-45,-8.8
91038,12.89,-9.19,994.32,23.99,11.03.25 15-15-48,-8.81
91330,12.89,-9.25,994.33,23.99,11.03.25 15-15-51,-8.83
91921,12.88,-9.25,994.33,23.99,11.03.25 15-15-53,-8.83
91428,12.88,-9.25,994.33,23.99,11.03.25 15-15-57,-8.8
91233,12.89,-9.25,994.34,23.99,11.03.25 15-15-59,-8.8
91624,12.87,-9.25,994.34,23.99,11.03.25 15-16-02,-8.8
90941,12.84,-9.19,994.34,23.99,11.03.25 15-16-05,-8.82
90941,12.84,-9.19,994.34,23.99,11.03.25 15-16-08,-8.82
91723,12.86,-9.19,994.35,23.99,11.03.25 15-16-11,-8.81
90941,12.88,-9.19,994.35,23.99,11.03.25 15-16-14,-8.8
91624,12.9,-9.19,994.34,24.0,11.03.25 15-16-17,-8.79
90459,12.9,-9.19,994.34,24.0,11.03.25 15-16-20,-8.8
89229,12.92,-9.13,994.34,24.0,11.03.25 15-16-23,-8.82
89136,12.94,-9.13,994.34,24.0,11.03.25 15-16-25,-8.81
88123,12.96,-9.13,994.34,24.0,11.03.25 15-16-28,-8.79
88673,12.97,-9.13,994.35,24.0,11.03.25 15-16-31,-8.78
88765,13.01,-9.13,994.36,24.0,11.03.25 15-16-34,-0.22
89043,13.0,-9.13,994.37,24.0,11.03.25 15-16-37,161.25
88306,12.98,-9.13,994.37,24.0,11.03.25 15-16-40,178.94
89229,12.96,-9.13,994.36,24.01,11.03.25 15-16-43,172.04
89793,12.94,-9.19,994.35,24.0,11.03.25 15-16-46,164.14
90172,12.93,-9.19,994.35,24.0,11.03.25 15-16-49,183.77
90844,12.93,-9.25,994.34,24.0,11.03.25 15-16-52,153.43
90459,12.95,-9.25,994.34,24.01,11.03.25 15-16-55,163.78
91526,12.94,-9.31,994.34,24.01,11.03.25 15-16-58,108.88
91921,12.88,-9.31,994.35,24.01,11.03.25 15-17-01,138.46
94273,12.83,-9.31,994.34,24.01,11.03.25 15-17-04,187.46
92020,12.81,-9.38,994.35,24.01,11.03.25 15-17-07,439.71
91526,12.79,-9.38,994.35,24.01,11.03.25 15-17-10,218.19
91822,12.78,-9.38,994.34,24.01,11.03.25 15-17-13,218.46
91822,12.76,-9.38,994.33,24.01,11.03.25 15-17-16,218.68
91038,12.76,-9.38,994.33,24.01,11.03.25 15-17-19,219.11
91428,12.75,-9.38,994.33,24.01,11.03.25 15-17-22,218.43
91723,12.75,-9.38,994.33,24.01,11.03.25 15-17-25,218.43
92219,12.72,-9.38,994.32,24.01,11.03.25 15-17-28,218.4
92318,12.71,-9.38,994.32,24.01,11.03.25 15-17-31,218.37
92119,12.71,-9.38,994.32,24.01,11.03.25 15-17-34,218.39
92219,12.73,-9.31,994.33,24.01,11.03.25 15-17-37,218.36
94013,12.73,-9.31,994.34,24.01,11.03.25 15-17-40,-8.87
92020,12.75,-9.31,994.35,24.01,11.03.25 15-17-42,-8.84
91921,12.78,-9.31,994.34,24.01,11.03.25 15-17-46,-8.83
90941,12.85,-9.25,994.35,24.01,11.03.25 15-17-49,-8.85
91135,12.96,-9.25,994.35,24.01,11.03.25 15-17-51,-8.86
91330,13.01,-9.19,994.34,24.01,11.03.25 15-17-54,-8.82
90267,13.05,-9.19,994.34,24.01,11.03.25 15-17-57,-8.83
89793,13.08,-9.19,994.35,24.01,11.03.25 15-18-00,-8.83
89793,13.08,-9.13,994.34,24.01,11.03.25 15-18-03,-8.83
89887,13.1,-9.13,994.35,24.01,11.03.25 15-18-06,-8.85
89982,13.13,-9.06,994.34,24.01,11.03.25 15-18-09,-8.83
89043,13.16,-9.06,994.35,24.01,11.03.25 15-18-12,-8.83
90077,13.16,-9.0,994.35,24.02,11.03.25 15-18-15,-8.83
90941,13.16,-8.94,994.34,24.02,11.03.25 15-18-18,-8.85
90651,13.13,-8.94,994.35,24.02,11.03.25 15-18-21,-8.83
91330,13.1,-8.88,994.34,24.02,11.03.25 15-18-24,-8.84
91428,13.04,-8.81,994.34,24.01,11.03.25 15-18-27,-8.86
94117,12.99,-8.75,994.34,24.01,11.03.25 15-18-30,-8.84
94534,12.94,-8.69,994.33,24.01,11.03.25 15-18-33,-8.84
94797,12.9,-8.69,994.33,24.01,11.03.25 15-18-36,-8.84
94692,12.88,-8.63,994.33,24.01,11.03.25 15-18-39,-8.86
94430,12.9,-8.56,994.34,24.01,11.03.25 15-18-42,-8.86
94587,12.92,-8.5,994.35,24.01,11.03.25 15-18-45,-8.87
93807,12.95,-8.44,994.34,24.01,11.03.25 15-18-48,-8.84
91526,12.95,-8.44,994.34,24.01,11.03.25 15-18-51,-8.84
90651,12.95,-8.38,994.33,24.01,11.03.25 15-18-54,-8.85
91233,12.93,-8.31,994.33,24.01,11.03.25 15-18-57,-8.84
90844,12.91,-8.31,994.33,24.01,11.03.25 15-19-00,-8.85
90747,12.91,-8.19,994.33,24.01,11.03.25 15-19-03,-8.85
90172,12.93,-8.19,994.33,24.01,11.03.25 15-19-06,-8.87
90747,12.96,-8.13,994.32,24.01,11.03.25 15-19-09,-8.87
91135,12.99,-8.06,994.33,24.02,11.03.25 15-19-12,-8.85
90844,13.02,-8.06,994.33,24.02,11.03.25 15-19-14,-8.82
91526,13.03,-8.0,994.34,24.02,11.03.25 15-19-17,-8.83
90844,13.17,-8.0,994.34,24.02,11.03.25 15-19-20,128.42
91233,13.31,-7.87,994.34,24.03,11.03.25 15-19-23,223.95
91428,13.39,-7.87,994.35,24.03,11.03.25 15-19-26,223.96
91135,13.4,-7.81,994.35,24.03,11.03.25 15-19-29,223.9
91233,13.38,-7.81,994.35,24.03,11.03.25 15-19-32,223.88
91921,13.34,-7.75,994.35,24.04,11.03.25 15-19-35,223.92
91526,13.29,-7.69,994.35,24.04,11.03.25 15-19-38,22.25
91921,13.25,-7.62,994.35,24.04,11.03.25 15-19-41,25.01
91428,13.26,-7.62,994.35,24.04,11.03.25 15-19-44,177.08
91921,13.3,-7.56,994.36,24.04,11.03.25 15-19-47,283.96
91135,13.34,-7.5,994.35,24.05,11.03.25 15-19-50,224.15
89887,13.44,-7.5,994.35,24.05,11.03.25 15-19-53,-5.73
90172,13.44,-7.44,994.34,24.06,11.03.25 15-19-55,-6.53
90651,13.39,-7.37,994.34,24.06,11.03.25 15-19-58,-8.87
91135,13.32,-7.31,994.34,24.07,11.03.25 15-20-01,-9.01
90844,13.3,-7.31,994.34,24.07,11.03.25 15-20-05,-8.98
90844,13.26,-7.25,994.34,24.08,11.03.25 15-20-08,-8.97
90651,13.21,-7.19,994.34,24.08,11.03.25 15-20-12,-8.7
90747,13.18,-7.12,994.34,24.09,11.03.25 15-20-15,-5.05
90941,13.14,-7.12,994.35,24.1,11.03.25 15-20-18,-5.9
90747,13.11,-7.06,994.35,24.11,11.03.25 15-20-21,-15.03
90077,13.15,-7.0,994.35,24.12,11.03.25 15-20-24,-8.83
89982,13.15,-6.94,994.35,24.12,11.03.25 15-20-27,-8.86
90172,13.1,-6.94,994.34,24.13,11.03.25 15-20-30,-9.21
90172,13.08,-6.87,994.35,24.14,11.03.25 15-20-33,-8.81
90077,13.24,-6.81,994.35,24.14,11.03.25 15-20-36,-8.51
90459,13.22,-6.81,994.35,24.15,11.03.25 15-20-39,-8.82
91135,13.16,-6.69,994.34,24.15,11.03.25 15-20-42,-8.7
91428,13.12,-6.69,994.35,24.15,11.03.25 15-20-45,-8.73
91921,13.11,-6.62,994.34,24.15,11.03.25 15-20-48,-8.71
90747,13.09,-6.56,994.35,24.15,11.03.25 15-20-51,-8.7
91624,13.07,-6.56,994.36,24.15,11.03.25 15-20-54,-8.71
93910,13.05,-6.5,994.35,24.15,11.03.25 15-20-57,-8.69
94221,13.03,-6.44,994.35,24.14,11.03.25 15-21-04,-8.68
91624,13.07,-6.37,994.36,24.13,11.03.25 15-21-07,-8.67
89982,13.09,-6.31,994.35,24.12,11.03.25 15-21-13,-8.67
89043,13.08,-6.19,994.35,24.11,11.03.25 15-21-18,-8.69
88858,13.11,-6.12,994.34,24.1,11.03.25 15-21-21,-8.67
89229,13.15,-6.06,994.34,24.09,11.03.25 15-21-25,-8.69
88858,13.14,-6.0,994.34,24.09,11.03.25 15-21-31,-8.68
87581,13.18,-5.87,994.34,24.08,11.03.25 15-21-39,-8.63
85906,13.17,-5.75,994.34,24.07,11.03.25 15-21-44,-8.66
84796,13.17,-5.69,994.34,24.06,11.03.25 15-21-48,-8.68
85733,13.13,-5.62,994.35,24.06,11.03.25 15-21-50,-8.71
86079,13.09,-5.56,994.35,24.06,11.03.25 15-21-54,-8.69
87045,13.05,-5.5,994.35,24.06,11.03.25 15-21-56,-8.67
87942,13.04,-5.44,994.34,24.07,11.03.25 15-21-59,-8.66
88397,13.01,-5.37,994.35,24.07,11.03.25 15-22-02,-8.69
88306,13.0,-5.31,994.34,24.07,11.03.25 15-22-05,-8.68
88673,13.0,-5.31,994.34,24.07,11.03.25 15-22-08,-8.7
90077,12.99,-5.25,994.34,24.07,11.03.25 15-22-11,-8.67
91135,12.96,-5.19,994.35,24.07,11.03.25 15-22-14,-8.64
91233,12.91,-5.12,994.35,24.07,11.03.25 15-22-17,-8.97
93858,12.9,-5.06,994.35,24.07,11.03.25 15-22-20,-8.94
90941,12.91,-5.0,994.35,24.07,11.03.25 15-22-23,-8.95
91330,13.02,-5.0,994.35,24.07,11.03.25 15-22-26,-8.95
91135,13.04,-4.94,994.36,24.07,11.03.25 15-22-28,-8.99
91921,13.02,-4.87,994.36,24.07,11.03.25 15-22-31,-8.98
94273,12.95,-4.81,994.35,24.07,11.03.25 15-22-34,-8.98
93962,12.92,-4.75,994.35,24.07,11.03.25 15-22-37,-8.98
94902,12.9,-4.75,994.34,24.07,11.03.25 15-22-40,-8.97
94955,12.88,-4.69,994.34,24.08,11.03.25 15-22-43,-9.01
94117,12.9,-4.62,994.35,24.08,11.03.25 15-22-46,-8.96
94797,12.91,-4.56,994.34,24.08,11.03.25 15-22-49,-9.01
94744,12.93,-4.56,994.33,24.08,11.03.25 15-22-52,-8.98
94273,12.96,-4.5,994.34,24.08,11.03.25 15-22-55,-9.0
91526,12.98,-4.44,994.35,24.08,11.03.25 15-22-58,-9.01
90747,13.08,-4.37,994.35,24.08,11.03.25 15-23-01,-9.02
90172,13.16,-4.31,994.35,24.08,11.03.25 15-23-04,-9.01
90077,13.22,-4.25,994.35,24.08,11.03.25 15-23-07,-9.03
90747,13.26,-4.19,994.35,24.08,11.03.25 15-23-10,-9.02
92119,13.24,-4.12,994.35,24.08,11.03.25 15-23-15,-9.03
89416,13.21,-4.06,994.35,24.07,11.03.25 15-23-18,-9.01
89510,13.24,-4.0,994.35,24.07,11.03.25 15-23-22,-9.02
89604,13.24,-4.0,994.35,24.07,11.03.25 15-23-24,-9.02
89793,13.26,-3.94,994.36,24.08,11.03.25 15-23-28,-8.97
90077,13.26,-3.87,994.35,24.08,11.03.25 15-23-31,-8.42
90844,13.22,-3.81,994.35,24.08,11.03.25 15-23-34,-9.0
94065,13.17,-3.75,994.35,24.08,11.03.25 15-23-39,-9.02
91723,13.13,-3.69,994.33,24.08,11.03.25 15-23-42,-9.02
92020,13.08,-3.62,994.34,24.08,11.03.25 15-23-45,-8.99
94377,13.03,-3.56,994.33,24.08,11.03.25 15-23-48,-9.01
93962,12.96,-3.5,994.34,24.08,11.03.25 15-23-51,-9.01
94534,12.94,-3.44,994.34,24.08,11.03.25 15-23-54,-9.02
94013,12.91,-3.37,994.35,24.08,11.03.25 15-23-57,-8.84
91921,12.88,-3.37,994.34,24.08,11.03.25 15-24-00,-8.77
92219,12.89,-3.31,994.34,24.09,11.03.25 15-24-03,-8.78
92318,12.87,-3.25,994.34,24.08,11.03.25 15-24-06,-8.81
94430,12.86,-3.19,994.34,24.08,11.03.25 15-24-09,-8.85
95540,12.83,-3.12,994.33,24.08,11.03.25 15-24-12,-8.79
95433,12.8,-3.06,994.33,24.08,11.03.25 15-24-15,-8.79
