gas_resistance,humidity,pipeTemp,pressure,temperature,time,top_load
103476,14.73,12.19,995.34,24.02,12.03.25 18-08-49,251.11
103225,14.79,12.0,995.34,24.02,12.03.25 18-08-52,251.08
102481,14.82,11.75,995.33,24.02,12.03.25 18-08-55,251.05
103101,14.91,11.5,995.33,24.02,12.03.25 18-08-58,-0.41
102976,14.92,11.25,995.33,24.02,12.03.25 18-09-01,-0.4
103476,14.93,11.06,995.32,24.02,12.03.25 18-09-04,-0.41
103038,14.93,10.81,995.32,24.02,12.03.25 18-09-07,-0.4
103727,14.93,10.5,995.31,24.03,12.03.25 18-09-10,-0.43
104362,14.91,10.25,995.32,24.03,12.03.25 18-09-13,-0.46
104553,14.9,10.0,995.32,24.03,12.03.25 18-09-16,-0.44
104617,14.87,9.69,995.32,24.03,12.03.25 18-09-19,-0.45
105198,14.86,9.44,995.32,24.03,12.03.25 18-09-22,-0.45
105133,14.81,9.13,995.32,24.03,12.03.25 18-09-25,-0.44
104939,14.76,8.81,995.32,24.03,12.03.25 18-09-28,-0.46
106180,14.74,8.5,995.33,24.03,12.03.25 18-09-30,-0.43
106378,14.68,8.25,995.32,24.03,12.03.25 18-09-33,-0.43
106378,14.67,7.94,995.32,24.03,12.03.25 18-09-36,-0.4
106777,14.67,7.62,995.32,24.03,12.03.25 18-09-39,-0.42
107315,14.68,7.31,995.32,24.03,12.03.25 18-09-42,-0.43
103538,14.69,6.69,995.32,24.02,12.03.25 18-09-48,-0.45
104043,14.7,6.31,995.32,24.02,12.03.25 18-09-51,-0.45
103790,14.69,6.06,995.32,24.02,12.03.25 18-09-54,-0.44
104875,14.69,5.75,995.33,24.02,12.03.25 18-09-57,-0.43
105068,14.68,5.44,995.33,24.02,12.03.25 18-09-59,-0.47
104362,14.65,5.19,995.33,24.03,12.03.25 18-10-02,-0.48
103038,14.64,4.87,995.33,24.03,12.03.25 18-10-05,-0.49
103538,14.62,4.5,995.34,24.03,12.03.25 18-10-11,-0.48
100019,14.62,3.94,995.34,24.02,12.03.25 18-10-14,-0.48
100787,14.62,3.62,995.34,24.02,12.03.25 18-10-17,-0.43
101265,14.66,3.31,995.35,24.02,12.03.25 18-10-20,-0.46
100966,14.7,3.0,995.35,24.02,12.03.25 18-10-23,-0.45
102728,14.71,2.69,995.35,24.02,12.03.25 18-10-26,-0.44
102297,14.71,2.44,995.34,24.03,12.03.25 18-10-29,-0.45
102605,14.7,2.06,995.33,24.03,12.03.25 18-10-32,-0.41
102605,14.7,1.75,995.34,24.03,12.03.25 18-10-35,-17.66
103225,14.65,1.5,995.35,24.03,12.03.25 18-10-41,163.56
99494,14.79,0.88,995.35,24.02,12.03.25 18-10-44,166.25
99610,14.89,0.56,995.34,24.02,12.03.25 18-10-47,166.28
100431,14.9,0.31,995.34,24.02,12.03.25 18-10-50,166.25
100490,14.86,0.06,995.34,24.02,12.03.25 18-10-53,166.26
101627,14.77,-0.25,995.35,24.02,12.03.25 18-10-56,163.71
102852,14.72,-0.5,995.34,24.03,12.03.25 18-11-02,-0.36
98009,14.69,-1.0,995.34,24.02,12.03.25 18-11-08,-0.39
94744,14.78,-1.5,995.34,24.01,12.03.25 18-11-10,-0.42
96294,14.77,-1.81,995.34,24.01,12.03.25 18-11-13,-0.45
97616,14.74,-2.06,995.33,24.01,12.03.25 18-11-16,-0.42
98632,14.73,-2.25,995.33,24.02,12.03.25 18-11-19,-0.42
98009,14.8,-2.5,995.32,24.02,12.03.25 18-11-22,-0.41
98860,14.96,-2.75,995.32,24.02,12.03.25 18-11-25,-0.37
99321,15.0,-3.0,995.32,24.03,12.03.25 18-11-28,-0.39
100078,14.93,-3.19,995.32,24.03,12.03.25 18-11-31,-0.39
100906,14.84,-3.44,995.33,24.03,12.03.25 18-11-34,-0.37
101145,14.77,-3.69,995.33,24.03,12.03.25 18-11-36,-0.39
101446,14.74,-3.87,995.33,24.03,12.03.25 18-11-39,-0.41
101506,14.69,-4.12,995.33,24.04,12.03.25 18-11-42,-0.41
100966,14.64,-4.37,995.32,24.04,12.03.25 18-11-45,-0.41
101026,14.63,-4.56,995.32,24.04,12.03.25 18-11-48,-0.41
101748,14.62,-4.75,995.32,24.04,12.03.25 18-11-51,-0.42
101870,14.61,-4.94,995.31,24.04,12.03.25 18-11-54,-0.45
101931,14.66,-5.19,995.32,24.04,12.03.25 18-11-57,-0.43
103225,14.68,-5.44,995.32,24.04,12.03.25 18-12-00,-0.43
102420,14.73,-5.62,995.32,24.04,12.03.25 18-12-03,-0.4
102359,14.76,-5.81,995.31,24.04,12.03.25 18-12-06,-0.41
101688,14.83,-6.0,995.31,24.04,12.03.25 18-12-09,-0.42
102728,14.85,-6.19,995.31,24.04,12.03.25 18-12-12,-0.41
101809,14.88,-6.37,995.31,24.04,12.03.25 18-12-14,-0.39
102481,14.89,-6.5,995.33,24.05,12.03.25 18-12-17,-0.43
102297,14.91,-6.69,995.33,24.05,12.03.25 18-12-20,-0.39
102728,14.89,-6.87,995.33,24.05,12.03.25 18-12-23,-0.41
102543,14.84,-7.0,995.33,24.05,12.03.25 18-12-26,-0.42
102914,14.8,-7.19,995.32,24.05,12.03.25 18-12-29,-0.4
103664,14.76,-7.31,995.32,24.05,12.03.25 18-12-32,-0.49
103101,14.71,-7.5,995.33,24.05,12.03.25 18-12-35,255.24
102053,14.71,-7.62,995.32,24.05,12.03.25 18-12-37,254.43
101506,14.89,-7.81,995.32,24.05,12.03.25 18-12-40,254.39
102175,15.09,-7.94,995.33,24.05,12.03.25 18-12-43,254.39
101931,15.16,-8.06,995.33,24.06,12.03.25 18-12-46,-0.33
102728,15.1,-8.19,995.32,24.06,12.03.25 18-12-49,-0.37
102790,15.09,-8.31,995.32,24.06,12.03.25 18-12-52,-0.36
103413,15.05,-8.44,995.32,24.06,12.03.25 18-12-55,-0.36
102605,15.02,-8.56,995.32,24.06,12.03.25 18-12-58,-0.38
101688,15.03,-8.69,995.33,24.06,12.03.25 18-13-01,-0.17
101506,15.05,-8.81,995.33,24.06,12.03.25 18-13-04,-0.37
101325,15.02,-8.94,995.33,24.06,12.03.25 18-13-07,142.72
102297,14.92,-9.06,995.33,24.06,12.03.25 18-13-10,139.56
102053,14.86,-9.19,995.32,24.06,12.03.25 18-13-13,102.61
102728,14.81,-9.31,995.33,24.06,12.03.25 18-13-16,7.65
102605,14.77,-9.44,995.33,24.06,12.03.25 18-13-19,92.82
103790,14.74,-9.56,995.33,24.06,12.03.25 18-13-25,83.62
101446,14.7,-9.75,995.33,24.05,12.03.25 18-13-28,120.26
102297,14.69,-9.81,995.33,24.05,12.03.25 18-13-31,2341.86
102728,14.65,-9.94,995.33,24.05,12.03.25 18-13-34,1229.47
102605,14.74,-10.06,995.32,24.06,12.03.25 18-13-37,-3.32
101992,14.81,-10.19,995.32,24.06,12.03.25 18-13-40,-0.35
103225,14.75,-10.25,995.33,24.06,12.03.25 18-13-43,-0.39
103476,14.67,-10.38,995.33,24.06,12.03.25 18-13-46,-0.39
103538,14.59,-10.5,995.33,24.07,12.03.25 18-13-49,-0.38
104362,14.55,-10.63,995.33,24.07,12.03.25 18-13-52,-0.39
103917,14.51,-10.75,995.34,24.07,12.03.25 18-13-55,-0.43
103917,14.46,-10.81,995.34,24.07,12.03.25 18-13-57,-0.42
104553,14.43,-10.88,995.34,24.07,12.03.25 18-14-00,-0.4
105004,14.42,-11.06,995.34,24.07,12.03.25 18-14-03,-0.4
104939,14.41,-11.12,995.34,24.07,12.03.25 18-14-06,-0.42
105133,14.44,-11.25,995.34,24.08,12.03.25 18-14-12,-0.4
102236,14.51,-11.44,995.34,24.07,12.03.25 18-14-15,-0.43
102114,14.48,-11.5,995.34,24.07,12.03.25 18-14-18,-0.41
102666,14.48,-11.63,995.34,24.07,12.03.25 18-14-20,-0.43
102420,14.47,-11.69,995.34,24.07,12.03.25 18-14-23,-0.43
103225,14.51,-11.81,995.34,24.07,12.03.25 18-14-26,-0.42
104107,14.56,-11.88,995.33,24.07,12.03.25 18-14-29,-0.43
104298,14.56,-12.0,995.33,24.07,12.03.25 18-14-32,-0.42
104746,14.59,-12.13,995.33,24.07,12.03.25 18-14-35,-0.42
105068,14.61,-12.25,995.33,24.07,12.03.25 18-14-38,-0.42
104875,14.63,-12.31,995.33,24.07,12.03.25 18-14-41,-0.43
105133,14.63,-12.44,995.33,24.07,12.03.25 18-14-43,-0.42
105719,14.64,-12.5,995.33,24.07,12.03.25 18-14-47,-0.41
104425,14.63,-12.63,995.33,24.07,12.03.25 18-14-50,-0.39
103664,14.62,-12.75,995.34,24.07,12.03.25 18-14-52,-0.41
103038,14.59,-12.81,995.34,24.07,12.03.25 18-14-55,-0.4
102543,14.57,-12.94,995.34,24.07,12.03.25 18-14-58,-0.41
101386,14.53,-13.0,995.34,24.07,12.03.25 18-15-02,-0.38
100609,14.53,-13.13,995.34,24.07,12.03.25 18-15-05,-0.41
102420,14.49,-13.19,995.35,24.07,12.03.25 18-15-07,-0.4
101809,14.5,-13.25,995.35,24.07,12.03.25 18-15-10,-0.38
102976,14.48,-13.31,995.35,24.07,12.03.25 18-15-14,-0.38
103350,14.47,-13.38,995.35,24.06,12.03.25 18-15-17,-0.39
103538,14.47,-13.44,995.35,24.06,12.03.25 18-15-20,37.6
103980,14.49,-13.5,995.35,24.06,12.03.25 18-15-23,155.12
104043,14.46,-13.56,995.34,24.06,12.03.25 18-15-26,155.11
104170,14.44,-13.62,995.34,24.06,12.03.25 18-15-28,155.08
104362,14.4,-13.69,995.34,24.06,12.03.25 18-15-31,-0.37
104107,14.38,-13.75,995.34,24.07,12.03.25 18-15-34,-0.35
103476,14.36,-13.81,995.34,24.07,12.03.25 18-15-37,-0.39
102914,14.38,-13.88,995.35,24.07,12.03.25 18-15-40,-0.39
102852,14.44,-13.88,995.34,24.07,12.03.25 18-15-43,-0.41
103038,14.5,-13.94,995.35,24.07,12.03.25 18-15-46,-0.21
102790,14.52,-13.94,995.35,24.07,12.03.25 18-15-49,-0.21
102481,14.56,-14.0,995.34,24.07,12.03.25 18-15-52,117.63
102114,14.59,-14.0,995.34,24.07,12.03.25 18-15-55,64.87
102728,14.58,-14.06,995.34,24.07,12.03.25 18-15-58,48.03
103790,14.57,-14.06,995.34,24.07,12.03.25 18-16-01,48.69
103538,14.57,-14.13,995.34,24.07,12.03.25 18-16-04,47.2
104043,14.53,-14.13,995.34,24.07,12.03.25 18-16-07,200.46
104170,14.48,-14.13,995.34,24.07,12.03.25 18-16-10,2620.24
104107,14.47,-14.13,995.34,24.07,12.03.25 18-16-13,136.91
103288,14.47,-14.19,995.35,24.07,12.03.25 18-16-15,-0.38
103664,14.54,-14.19,995.35,24.07,12.03.25 18-16-18,-0.39
103917,14.62,-14.19,995.35,24.07,12.03.25 18-16-21,-0.4
103917,14.63,-14.19,995.35,24.07,12.03.25 18-16-24,-0.4
104425,14.63,-14.19,995.36,24.07,12.03.25 18-16-27,-0.41
103917,14.6,-14.19,995.35,24.07,12.03.25 18-16-30,-0.39
103476,14.58,-14.19,995.35,24.07,12.03.25 18-16-33,-0.39
103727,14.56,-14.19,995.35,24.07,12.03.25 18-16-36,-0.4
103664,14.54,-14.19,995.35,24.07,12.03.25 18-16-39,-0.42
103917,14.51,-14.19,995.35,24.07,12.03.25 18-16-42,-0.39
103538,14.49,-14.19,995.35,24.07,12.03.25 18-16-45,-0.39
102790,14.55,-14.19,995.35,24.07,12.03.25 18-16-48,-0.38
103350,14.6,-14.19,995.36,24.07,12.03.25 18-16-51,-0.41
103163,14.61,-14.19,995.36,24.07,12.03.25 18-16-54,-0.38
103476,14.63,-14.19,995.36,24.07,12.03.25 18-16-57,-0.4
103601,14.64,-14.13,995.35,24.07,12.03.25 18-17-00,-0.4
103601,14.7,-14.19,995.35,24.07,12.03.25 18-17-03,-0.4
103853,14.73,-14.13,995.35,24.07,12.03.25 18-17-06,-0.39
103664,14.67,-14.13,995.35,24.08,12.03.25 18-17-09,-0.37
102914,14.61,-14.06,995.35,24.08,12.03.25 18-17-12,1.76
103664,14.55,-14.06,995.35,24.08,12.03.25 18-17-14,148.79
104810,14.55,-14.06,995.35,24.08,12.03.25 18-17-17,178.31
104553,14.55,-14.06,995.35,24.08,12.03.25 18-17-20,178.15
104939,14.55,-14.0,995.36,24.08,12.03.25 18-17-23,178.06
104875,14.5,-14.0,995.37,24.08,12.03.25 18-17-26,178.02
104362,14.5,-13.94,995.37,24.08,12.03.25 18-17-29,-0.39
105068,14.57,-13.94,995.37,24.09,12.03.25 18-17-32,-0.42
104810,14.6,-13.88,995.37,24.09,12.03.25 18-17-35,-0.4
104617,14.63,-13.88,995.37,24.09,12.03.25 18-17-38,-0.38
103917,14.62,-13.81,995.37,24.09,12.03.25 18-17-41,-0.41
103917,14.59,-13.81,995.37,24.09,12.03.25 18-17-44,-0.42
103917,14.52,-13.75,995.37,24.09,12.03.25 18-17-46,-0.41
104043,14.48,-13.69,995.37,24.09,12.03.25 18-17-49,45.25
103601,14.44,-13.62,995.37,24.09,12.03.25 18-17-52,130.75
103664,14.4,-13.62,995.36,24.09,12.03.25 18-17-55,142.73
102666,14.37,-13.56,995.36,24.09,12.03.25 18-17-58,70.08
102420,14.39,-13.5,995.36,24.09,12.03.25 18-18-01,124.31
102790,14.42,-13.5,995.36,24.09,12.03.25 18-18-04,237.57
103163,14.41,-13.44,995.36,24.09,12.03.25 18-18-06,177.17
103038,14.39,-13.31,995.36,24.1,12.03.25 18-18-09,-0.37
103163,14.42,-13.31,995.36,24.1,12.03.25 18-18-12,-0.37
102728,14.47,-13.25,995.37,24.1,12.03.25 18-18-15,-0.34
102914,14.5,-13.13,995.36,24.1,12.03.25 18-18-18,-0.38
102543,14.48,-13.13,995.35,24.1,12.03.25 18-18-21,-0.39
102175,14.44,-13.06,995.35,24.1,12.03.25 18-18-24,-0.41
103038,14.41,-13.0,995.35,24.1,12.03.25 18-18-27,-0.36
103288,14.44,-12.94,995.35,24.1,12.03.25 18-18-30,-0.4
103476,14.47,-12.81,995.35,24.1,12.03.25 18-18-32,-0.39
103664,14.5,-12.69,995.35,24.1,12.03.25 18-18-35,-0.43
103727,14.49,-12.63,995.35,24.1,12.03.25 18-18-38,-0.41
103413,14.51,-12.5,995.36,24.1,12.03.25 18-18-41,-0.43
103917,14.55,-12.37,995.35,24.1,12.03.25 18-18-44,-0.42
104234,14.55,-12.25,995.35,24.1,12.03.25 18-18-47,-0.4
105133,14.53,-12.13,995.36,24.1,12.03.25 18-18-50,-0.42
104425,14.53,-12.0,995.36,24.1,12.03.25 18-18-53,-0.39
104553,14.54,-11.88,995.36,24.1,12.03.25 18-18-55,-0.42
104425,14.55,-11.75,995.36,24.1,12.03.25 18-18-58,-0.42
105328,14.56,-11.56,995.37,24.1,12.03.25 18-19-01,-0.4
106511,14.54,-11.44,995.36,24.09,12.03.25 18-19-04,-0.39
105068,14.48,-11.31,995.36,24.09,12.03.25 18-19-07,-0.41
106113,14.42,-11.19,995.36,24.09,12.03.25 18-19-10,-0.42
106844,14.34,-11.0,995.36,24.08,12.03.25 18-19-13,-0.41
107045,14.3,-10.81,995.36,24.08,12.03.25 18-19-16,-0.43
107994,14.22,-10.63,995.37,24.07,12.03.25 18-19-19,-0.41
108062,14.18,-10.5,995.36,24.07,12.03.25 18-19-22,-0.43
107450,14.16,-10.31,995.36,24.07,12.03.25 18-19-28,-0.46
104298,14.17,-9.94,995.37,24.06,12.03.25 18-19-31,-0.46
103790,14.19,-9.75,995.37,24.05,12.03.25 18-19-34,-0.45
103350,14.22,-9.63,995.36,24.05,12.03.25 18-19-37,-0.46
103538,14.22,-9.44,995.37,24.05,12.03.25 18-19-41,-0.41
102976,14.22,-9.25,995.38,24.05,12.03.25 18-19-46,-0.43
101325,14.25,-8.88,995.38,24.04,12.03.25 18-19-50,-0.43
101748,14.27,-8.69,995.39,24.04,12.03.25 18-19-52,-0.46
102852,14.25,-8.56,995.38,24.04,12.03.25 18-19-55,-0.42
103288,14.24,-8.38,995.38,24.04,12.03.25 18-19-58,-0.44
104043,14.23,-8.25,995.38,24.04,12.03.25 18-20-01,-0.4
103917,14.24,-8.06,995.37,24.04,12.03.25 18-20-04,-0.44
103538,14.25,-7.94,995.36,24.04,12.03.25 18-20-07,-0.43
104362,14.29,-7.75,995.35,24.04,12.03.25 18-20-10,-0.43
104425,14.35,-7.62,995.35,24.04,12.03.25 18-20-13,-0.41
104553,14.37,-7.44,995.34,24.04,12.03.25 18-20-16,-0.43
105133,14.34,-7.25,995.35,24.04,12.03.25 18-20-18,-0.43
105133,14.34,-7.12,995.35,24.04,12.03.25 18-20-21,-0.45
104489,14.34,-6.94,995.35,24.05,12.03.25 18-20-24,-0.44
104746,14.33,-6.81,995.35,24.05,12.03.25 18-20-27,-0.43
105263,14.31,-6.62,995.36,24.04,12.03.25 18-20-30,-0.44
105198,14.29,-6.44,995.35,24.04,12.03.25 18-20-33,-0.43
106180,14.3,-6.25,995.35,24.04,12.03.25 18-20-36,-0.44
106844,14.29,-6.06,995.35,24.04,12.03.25 18-20-39,-0.45
106577,14.36,-5.94,995.36,24.04,12.03.25 18-20-42,-0.44
106180,14.47,-5.81,995.36,24.04,12.03.25 18-20-44,-0.46
105850,14.49,-5.75,995.36,24.04,12.03.25 18-20-47,-0.47
105850,14.44,-5.69,995.36,24.04,12.03.25 18-20-50,-0.46
106378,14.4,-5.69,995.36,24.04,12.03.25 18-20-53,-0.46
106511,14.39,-5.69,995.36,24.04,12.03.25 18-20-56,-0.45
106644,14.35,-5.69,995.36,24.04,12.03.25 18-20-59,-0.45
106444,14.33,-5.69,995.35,24.04,12.03.25 18-21-02,-0.42
106777,14.33,-5.69,995.35,24.04,12.03.25 18-21-05,-0.43
107721,14.32,-5.75,995.35,24.04,12.03.25 18-21-08,-0.43
107517,14.35,-5.81,995.35,24.04,12.03.25 18-21-11,-0.42
107045,14.38,-5.81,995.35,24.04,12.03.25 18-21-14,-0.43
107382,14.41,-5.94,995.35,24.03,12.03.25 18-21-17,-0.43
107045,14.45,-6.0,995.35,24.03,12.03.25 18-21-20,-0.44
106777,14.48,-6.06,995.34,24.03,12.03.25 18-21-23,-0.43
106644,14.51,-6.12,995.35,24.03,12.03.25 18-21-26,-0.42
105588,14.53,-6.25,995.35,24.03,12.03.25 18-21-29,-0.46
105263,14.54,-6.37,995.35,24.03,12.03.25 18-21-32,-0.48
104810,14.54,-6.44,995.36,24.03,12.03.25 18-21-35,-0.46
104362,14.54,-6.5,995.36,24.03,12.03.25 18-21-38,-0.48
105523,14.52,-6.62,995.37,24.03,12.03.25 18-21-41,-0.47
105133,14.52,-6.69,995.36,24.03,12.03.25 18-21-44,-0.48
104746,14.52,-6.81,995.36,24.03,12.03.25 18-21-47,-0.5
104489,14.52,-6.87,995.36,24.03,12.03.25 18-21-50,197.07
103288,14.58,-7.0,995.36,24.04,12.03.25 18-21-53,197.07
102297,14.81,-7.12,995.36,24.04,12.03.25 18-21-55,197.11
101992,15.03,-7.19,995.36,24.04,12.03.25 18-21-58,197.11
101992,15.06,-7.31,995.36,24.05,12.03.25 18-22-01,-0.42
102790,15.08,-7.37,995.36,24.05,12.03.25 18-22-04,-0.44
102297,15.05,-7.5,995.36,24.05,12.03.25 18-22-07,-0.43
101809,15.09,-7.62,995.36,24.05,12.03.25 18-22-10,-0.46
100906,15.11,-7.69,995.36,24.06,12.03.25 18-22-13,-0.44
100609,15.02,-7.81,995.36,24.06,12.03.25 18-22-16,-0.49
101026,14.87,-7.94,995.36,24.06,12.03.25 18-22-19,-0.48
101085,14.76,-8.0,995.35,24.06,12.03.25 18-22-22,152.96
101085,14.69,-8.13,995.35,24.06,12.03.25 18-22-25,170.73
100846,14.63,-8.25,995.35,24.06,12.03.25 18-22-27,127.78
100668,14.57,-8.31,995.35,24.07,12.03.25 18-22-30,160.92
101567,14.54,-8.44,995.35,24.07,12.03.25 18-22-33,160.65
102420,14.49,-8.5,995.35,24.07,12.03.25 18-22-36,188.28
103790,14.43,-8.63,995.35,24.07,12.03.25 18-22-39,0.66
104043,14.38,-8.75,995.36,24.07,12.03.25 18-22-42,-0.4
103917,14.37,-8.81,995.36,24.07,12.03.25 18-22-45,-0.42
103664,14.34,-8.94,995.36,24.07,12.03.25 18-22-48,-0.43
104617,14.4,-9.06,995.36,24.07,12.03.25 18-22-51,-0.43
105198,14.49,-9.13,995.36,24.07,12.03.25 18-22-54,-0.46
104425,14.5,-9.25,995.37,24.07,12.03.25 18-22-56,-0.45
105068,14.48,-9.31,995.37,24.07,12.03.25 18-22-59,-0.46
104810,14.4,-9.44,995.36,24.07,12.03.25 18-23-02,-0.48
105198,14.35,-9.5,995.36,24.07,12.03.25 18-23-05,-0.46
105198,14.31,-9.63,995.36,24.07,12.03.25 18-23-08,-0.46
106113,14.27,-9.69,995.35,24.07,12.03.25 18-23-11,-0.43
106444,14.23,-9.81,995.35,24.07,12.03.25 18-23-14,-0.44
106113,14.21,-9.94,995.36,24.07,12.03.25 18-23-17,-0.45
105785,14.2,-10.0,995.36,24.07,12.03.25 18-23-20,-0.46
105133,14.25,-10.13,995.37,24.07,12.03.25 18-23-23,-0.46
105198,14.34,-10.25,995.37,24.07,12.03.25 18-23-26,-0.45
104425,14.45,-10.31,995.38,24.07,12.03.25 18-23-29,-0.45
104425,14.52,-10.44,995.38,24.07,12.03.25 18-23-32,-0.43
104298,14.51,-10.5,995.38,24.07,12.03.25 18-23-35,-0.44
104746,14.55,-10.63,995.37,24.07,12.03.25 18-23-38,-0.29
104107,14.55,-10.75,995.36,24.07,12.03.25 18-23-41,-0.45
104043,14.53,-10.81,995.36,24.07,12.03.25 18-23-44,-0.44
102666,14.54,-10.94,995.36,24.07,12.03.25 18-23-47,-0.47
102852,14.59,-11.06,995.35,24.07,12.03.25 18-23-50,-0.46
103163,14.58,-11.19,995.36,24.07,12.03.25 18-23-53,-0.48
103538,14.55,-11.31,995.36,24.07,12.03.25 18-23-56,-0.46
104682,14.49,-11.44,995.35,24.07,12.03.25 18-23-59,-0.5
105133,14.45,-11.56,995.36,24.07,12.03.25 18-24-04,-0.51
102359,14.5,-11.75,995.36,24.06,12.03.25 18-24-07,-0.5
102543,14.56,-11.88,995.35,24.06,12.03.25 18-24-10,-0.49
103163,14.67,-12.0,995.35,24.06,12.03.25 18-24-16,-0.46
98860,14.72,-12.25,995.35,24.05,12.03.25 18-24-19,-0.46
98461,14.67,-12.31,995.34,24.05,12.03.25 18-24-22,-0.48
99205,14.66,-12.44,995.33,24.05,12.03.25 18-24-25,-0.47
99090,14.63,-12.56,995.33,24.06,12.03.25 18-24-28,-0.48
100254,14.63,-12.69,995.33,24.06,12.03.25 18-24-30,-0.48
100372,14.61,-12.81,995.33,24.06,12.03.25 18-24-33,-0.48
100906,14.61,-12.94,995.33,24.07,12.03.25 18-24-36,-0.49
100787,14.58,-13.0,995.33,24.07,12.03.25 18-24-39,-0.51
101386,14.59,-13.13,995.33,24.07,12.03.25 18-24-42,-0.49
103163,14.58,-13.25,995.33,24.07,12.03.25 18-24-45,-0.49
103538,14.56,-13.31,995.33,24.07,12.03.25 18-24-48,-0.49
104234,14.53,-13.44,995.33,24.07,12.03.25 18-24-51,-0.48
104810,14.52,-13.56,995.32,24.07,12.03.25 18-24-54,-0.47
104489,14.55,-13.62,995.33,24.07,12.03.25 18-25-00,-0.47
101748,14.66,-13.88,995.33,24.07,12.03.25 18-25-02,-0.47
101145,14.71,-13.94,995.32,24.07,12.03.25 18-25-05,-0.5
100136,14.78,-14.06,995.33,24.07,12.03.25 18-25-08,-0.46
100727,14.83,-14.19,995.33,24.07,12.03.25 18-25-11,-0.46
100906,14.85,-14.25,995.34,24.07,12.03.25 18-25-14,-0.46
100787,14.84,-14.38,995.33,24.07,12.03.25 18-25-17,-0.48
99902,14.81,-14.44,995.34,24.08,12.03.25 18-25-20,-0.48
100195,14.73,-14.56,995.34,24.08,12.03.25 18-25-23,-0.46
100787,14.7,-14.63,995.34,24.08,12.03.25 18-25-26,-0.44
100906,14.66,-14.69,995.34,24.08,12.03.25 18-25-29,-4.55
100549,14.62,-14.81,995.34,24.08,12.03.25 18-25-32,-2.86
101446,14.6,-14.94,995.34,24.08,12.03.25 18-25-35,112.66
101992,14.64,-15.0,995.34,24.08,12.03.25 18-25-38,143.28
101809,14.67,-15.06,995.34,24.08,12.03.25 18-25-41,29.95
101265,14.63,-15.13,995.33,24.09,12.03.25 18-25-44,82.03
101748,14.56,-15.25,995.33,24.09,12.03.25 18-25-47,92.51
101688,14.5,-15.31,995.34,24.09,12.03.25 18-25-50,233.64
101870,14.45,-15.38,995.35,24.09,12.03.25 18-25-53,6.7
102481,14.43,-15.44,995.35,24.09,12.03.25 18-25-56,-0.49
102053,14.41,-15.5,995.35,24.09,12.03.25 18-25-59,-0.5
101567,14.39,-15.56,995.36,24.1,12.03.25 18-26-02,-0.5
101205,14.39,-15.63,995.35,24.1,12.03.25 18-26-05,-0.49
101085,14.38,-15.69,995.35,24.1,12.03.25 18-26-08,-0.49
101567,14.35,-15.75,995.36,24.1,12.03.25 18-26-11,-0.5
101325,14.37,-15.81,995.36,24.1,12.03.25 18-26-14,-0.5
101386,14.39,-15.88,995.36,24.09,12.03.25 18-26-17,-0.51
101992,14.39,-15.94,995.36,24.09,12.03.25 18-26-20,-0.49
102914,14.38,-16.0,995.35,24.1,12.03.25 18-26-23,-0.49
103163,14.4,-16.06,995.35,24.1,12.03.25 18-26-26,-0.49
103476,14.48,-16.12,995.35,24.1,12.03.25 18-26-29,-0.47
103476,14.58,-16.12,995.36,24.1,12.03.25 18-26-32,-0.47
105523,14.6,-16.19,995.36,24.1,12.03.25 18-26-34,-0.48
103101,14.56,-16.19,995.36,24.1,12.03.25 18-26-37,-0.49
104810,14.49,-16.31,995.36,24.1,12.03.25 18-26-41,-0.48
103476,14.42,-16.31,995.36,24.1,12.03.25 18-26-44,-0.49
104170,14.37,-16.37,995.36,24.1,12.03.25 18-26-47,-0.5
104298,14.39,-16.44,995.36,24.1,12.03.25 18-26-50,-0.3
104107,14.44,-16.44,995.36,24.1,12.03.25 18-26-53,-0.49
102852,14.55,-16.5,995.36,24.1,12.03.25 18-26-56,-0.67
103413,14.67,-16.56,995.36,24.1,12.03.25 18-26-59,-0.5
102914,14.76,-16.56,995.37,24.1,12.03.25 18-27-02,-0.47
103476,14.78,-16.62,995.37,24.1,12.03.25 18-27-05,-0.49
103538,14.78,-16.62,995.37,24.1,12.03.25 18-27-08,-0.49
103350,14.79,-16.69,995.37,24.1,12.03.25 18-27-11,-0.47
102790,14.84,-16.69,995.37,24.1,12.03.25 18-27-14,-0.48
102053,14.89,-16.69,995.36,24.1,12.03.25 18-27-16,-1.85
101809,14.91,-16.69,995.36,24.1,12.03.25 18-27-19,-0.53
102420,14.88,-16.75,995.36,24.1,12.03.25 18-27-23,-0.54
101627,14.86,-16.75,995.34,24.1,12.03.25 18-27-25,-0.52
101748,14.86,-16.75,995.34,24.1,12.03.25 18-27-28,-0.52
100846,14.81,-16.75,995.35,24.1,12.03.25 18-27-31,-0.51
100372,14.78,-16.75,995.36,24.1,12.03.25 18-27-34,-0.54
100966,14.73,-16.75,995.36,24.11,12.03.25 18-27-37,-0.53
101506,14.7,-16.81,995.35,24.11,12.03.25 18-27-40,-0.54
101870,14.64,-16.81,995.36,24.11,12.03.25 18-27-43,-0.54
102914,14.55,-16.81,995.36,24.11,12.03.25 18-27-46,-0.55
102914,14.47,-16.81,995.36,24.11,12.03.25 18-27-49,-0.56
103790,14.44,-16.81,995.36,24.11,12.03.25 18-27-51,-0.53
103350,14.43,-16.75,995.36,24.11,12.03.25 18-27-54,-0.53
102481,14.4,-16.62,995.36,24.11,12.03.25 18-27-57,-0.52
