gas_resistance,humidity,pipeTemp,pressure,temperature,time,top_load
112478,15.05,-2.94,995.19,24.12,12.03.25 16-46-21,-0.3
114746,14.97,-2.81,995.2,24.12,12.03.25 16-46-24,-0.31
115056,14.87,-2.69,995.19,24.12,12.03.25 16-46-27,-0.28
115056,14.78,-2.56,995.19,24.12,12.03.25 16-46-29,-0.32
114438,14.7,-2.44,995.19,24.12,12.03.25 16-46-32,-0.33
114592,14.67,-2.25,995.17,24.12,12.03.25 16-46-35,-0.31
115445,14.67,-2.12,995.17,24.12,12.03.25 16-46-38,-0.31
115289,14.65,-2.0,995.17,24.12,12.03.25 16-46-41,-0.31
115837,14.6,-1.87,995.17,24.12,12.03.25 16-46-44,-0.3
114209,14.59,-1.75,995.17,24.12,12.03.25 16-46-47,-0.33
114592,14.69,-1.56,995.17,24.12,12.03.25 16-46-50,-0.32
114285,14.8,-1.44,995.17,24.12,12.03.25 16-46-53,-0.31
114209,14.84,-1.37,995.17,24.12,12.03.25 16-46-55,-0.33
114209,14.91,-1.25,995.18,24.12,12.03.25 16-46-58,-0.3
114978,14.95,-1.25,995.18,24.12,12.03.25 16-47-01,-0.35
117350,14.89,-1.25,995.18,24.12,12.03.25 16-47-04,-0.33
118326,14.82,-1.31,995.18,24.12,12.03.25 16-47-07,-0.34
118986,14.75,-1.37,995.18,24.12,12.03.25 16-47-10,-0.32
117836,14.71,-1.44,995.19,24.12,12.03.25 16-47-13,-0.31
116708,14.68,-1.5,995.2,24.11,12.03.25 16-47-16,-0.31
116231,14.67,-1.56,995.2,24.12,12.03.25 16-47-19,-0.34
115523,14.68,-1.69,995.2,24.12,12.03.25 16-47-22,-0.31
115056,14.69,-1.81,995.2,24.11,12.03.25 16-47-25,-0.33
112924,14.72,-1.94,995.2,24.11,12.03.25 16-47-28,-0.33
112700,14.84,-2.06,995.19,24.11,12.03.25 16-47-30,-0.32
112182,14.84,-2.19,995.19,24.11,12.03.25 16-47-34,-0.33
111888,14.81,-2.31,995.19,24.11,12.03.25 16-47-39,-0.33
109168,14.82,-2.69,995.2,24.1,12.03.25 16-47-42,-0.32
109308,14.89,-2.87,995.2,24.1,12.03.25 16-47-46,-0.29
109238,14.95,-3.06,995.2,24.1,12.03.25 16-47-49,59.99
109518,14.91,-3.25,995.2,24.1,12.03.25 16-47-52,198.42
109098,14.81,-3.44,995.21,24.1,12.03.25 16-47-55,225.41
109448,14.74,-3.69,995.2,24.1,12.03.25 16-47-58,225.43
110012,14.71,-3.87,995.2,24.11,12.03.25 16-48-00,225.35
109659,14.65,-4.06,995.2,24.11,12.03.25 16-48-04,225.51
109800,14.62,-4.25,995.2,24.11,12.03.25 16-48-14,225.41
108062,14.75,-4.75,995.2,24.1,12.03.25 16-48-14,-0.19
105785,14.86,-5.0,995.19,24.1,12.03.25 16-48-17,-0.22
105458,14.84,-5.19,995.2,24.1,12.03.25 16-48-20,-0.25
105785,14.84,-5.44,995.2,24.1,12.03.25 16-48-23,-0.27
106777,14.88,-5.62,995.21,24.11,12.03.25 16-48-26,-0.29
108474,14.92,-5.81,995.21,24.11,12.03.25 16-48-29,-0.26
108474,14.94,-6.0,995.21,24.11,12.03.25 16-48-32,-0.26
108474,14.9,-6.19,995.22,24.12,12.03.25 16-48-35,-0.22
109871,14.93,-6.44,995.22,24.12,12.03.25 16-48-38,67.13
110154,14.95,-6.56,995.21,24.12,12.03.25 16-48-41,60.06
109589,14.96,-6.75,995.21,24.13,12.03.25 16-48-43,96.35
111231,15.05,-6.94,995.21,24.13,12.03.25 16-48-46,157.4
112999,15.09,-7.19,995.21,24.13,12.03.25 16-48-49,175.92
111304,15.13,-7.31,995.21,24.13,12.03.25 16-48-52,110.89
111231,15.14,-7.5,995.2,24.13,12.03.25 16-48-55,-0.31
109659,15.13,-7.69,995.2,24.13,12.03.25 16-48-58,-0.29
109871,15.1,-7.87,995.2,24.13,12.03.25 16-49-01,-0.31
110511,15.07,-8.06,995.21,24.13,12.03.25 16-49-04,-0.28
110583,15.05,-8.19,995.2,24.13,12.03.25 16-49-07,-0.27
110012,14.97,-8.38,995.2,24.13,12.03.25 16-49-10,-0.3
109942,14.94,-8.56,995.2,24.14,12.03.25 16-49-13,-0.27
110654,14.94,-8.69,995.2,24.14,12.03.25 16-49-16,-0.28
110083,14.95,-8.88,995.2,24.14,12.03.25 16-49-19,-0.29
111668,15.0,-9.0,995.2,24.14,12.03.25 16-49-21,-0.27
111014,14.98,-9.19,995.2,24.14,12.03.25 16-49-27,-0.26
111522,15.01,-9.5,995.2,24.13,12.03.25 16-49-30,-0.26
111961,15.0,-9.63,995.21,24.13,12.03.25 16-49-33,-0.27
112626,14.97,-9.81,995.21,24.13,12.03.25 16-49-36,-0.28
114209,14.95,-9.94,995.21,24.13,12.03.25 16-49-39,-0.29
114746,14.95,-10.06,995.2,24.13,12.03.25 16-49-42,-0.25
114592,14.94,-10.25,995.2,24.14,12.03.25 16-49-47,-0.3
109942,14.88,-10.56,995.21,24.13,12.03.25 16-49-50,-0.3
110368,14.81,-10.69,995.22,24.13,12.03.25 16-49-53,-0.28
110726,14.72,-10.81,995.22,24.13,12.03.25 16-49-56,-0.29
111449,14.7,-11.0,995.21,24.13,12.03.25 16-49-59,-0.3
112329,14.68,-11.12,995.22,24.13,12.03.25 16-50-02,-9.46
112256,14.68,-11.31,995.22,24.13,12.03.25 16-50-05,147.05
111159,14.69,-11.44,995.21,24.14,12.03.25 16-50-08,147.1
110870,14.67,-11.56,995.22,24.14,12.03.25 16-50-11,147.07
111961,14.67,-11.69,995.22,24.14,12.03.25 16-50-17,147.11
109942,14.69,-12.0,995.23,24.13,12.03.25 16-50-20,147.05
109098,14.72,-12.13,995.24,24.13,12.03.25 16-50-24,-4.22
109659,14.72,-12.25,995.25,24.13,12.03.25 16-50-27,-0.25
109729,14.72,-12.37,995.25,24.13,12.03.25 16-50-29,-0.24
110942,14.84,-12.5,995.25,24.13,12.03.25 16-50-32,-0.27
111304,14.96,-12.56,995.25,24.14,12.03.25 16-50-35,-0.3
112478,15.03,-12.75,995.25,24.14,12.03.25 16-50-38,-0.29
112999,15.0,-12.81,995.24,24.14,12.03.25 16-50-41,-0.3
112108,14.95,-12.94,995.25,24.14,12.03.25 16-50-44,-0.43
112626,14.99,-13.06,995.24,24.14,12.03.25 16-50-47,-7.48
112256,14.96,-13.19,995.24,24.14,12.03.25 16-50-50,139.14
111231,14.85,-13.25,995.24,24.15,12.03.25 16-50-53,142.14
110511,14.76,-13.38,995.24,24.15,12.03.25 16-50-55,148.06
110083,14.69,-13.5,995.24,24.15,12.03.25 16-50-58,127.77
110368,14.64,-13.56,995.24,24.15,12.03.25 16-51-01,431.52
112256,14.6,-13.69,995.25,24.15,12.03.25 16-51-04,104.57
112403,14.58,-13.75,995.27,24.15,12.03.25 16-51-07,-2.85
112403,14.61,-13.88,995.28,24.15,12.03.25 16-51-10,-0.26
112700,14.73,-13.94,995.28,24.15,12.03.25 16-51-13,-0.27
112403,14.82,-14.06,995.29,24.15,12.03.25 16-51-16,-0.23
111014,14.88,-14.13,995.28,24.15,12.03.25 16-51-19,-0.27
110798,14.88,-14.25,995.28,24.15,12.03.25 16-51-22,-0.26
110798,14.87,-14.31,995.27,24.15,12.03.25 16-51-25,-0.28
111304,14.93,-14.38,995.27,24.16,12.03.25 16-51-27,-0.27
113074,14.96,-14.44,995.27,24.16,12.03.25 16-51-31,-0.26
113601,14.93,-14.56,995.27,24.16,12.03.25 16-51-34,-0.26
113752,14.86,-14.63,995.27,24.16,12.03.25 16-51-37,-0.29
112700,14.83,-14.75,995.27,24.16,12.03.25 16-51-40,-0.27
111522,14.79,-14.81,995.27,24.16,12.03.25 16-51-43,-0.27
111449,14.77,-14.87,995.26,24.16,12.03.25 16-51-45,-0.31
111888,14.73,-14.94,995.25,24.16,12.03.25 16-51-48,-0.29
113374,14.72,-15.06,995.25,24.16,12.03.25 16-51-51,-0.3
114285,14.67,-15.06,995.25,24.16,12.03.25 16-51-54,-0.3
115680,14.64,-15.19,995.26,24.16,12.03.25 16-51-57,-0.31
117350,14.62,-15.25,995.25,24.16,12.03.25 16-52-00,-0.35
119236,14.59,-15.31,995.25,24.16,12.03.25 16-52-03,178.4
119822,14.55,-15.38,995.26,24.16,12.03.25 16-52-06,178.43
118655,14.53,-15.5,995.26,24.16,12.03.25 16-52-09,178.45
117269,14.54,-15.56,995.26,24.16,12.03.25 16-52-13,-8.78
116152,14.59,-15.63,995.25,24.15,12.03.25 16-52-15,-0.21
115445,14.69,-15.69,995.26,24.16,12.03.25 16-52-18,-0.23
114515,14.76,-15.75,995.26,24.16,12.03.25 16-52-21,-0.28
115133,14.93,-15.81,995.26,24.16,12.03.25 16-52-24,-0.28
116469,14.94,-15.88,995.26,24.16,12.03.25 16-52-27,-0.28
114362,14.89,-16.0,995.25,24.16,12.03.25 16-52-30,-0.27
113676,14.86,-16.06,995.25,24.16,12.03.25 16-52-33,-0.29
114285,14.77,-16.12,995.25,24.16,12.03.25 16-52-36,-0.29
115133,14.7,-16.19,995.25,24.16,12.03.25 16-52-39,120.25
115523,14.65,-16.25,995.25,24.16,12.03.25 16-52-41,166.25
114978,14.63,-16.31,995.24,24.16,12.03.25 16-52-44,99.57
115289,14.64,-16.37,995.24,24.16,12.03.25 16-52-47,135.56
116231,14.63,-16.44,995.24,24.16,12.03.25 16-52-50,136.87
116868,14.63,-16.5,995.25,24.16,12.03.25 16-52-53,429.14
116469,14.62,-16.56,995.26,24.16,12.03.25 16-52-56,-4.76
115523,14.77,-16.62,995.26,24.16,12.03.25 16-52-59,-0.25
115837,14.95,-16.69,995.25,24.16,12.03.25 16-53-02,-0.26
116868,15.0,-16.75,995.26,24.16,12.03.25 16-53-05,-0.28
117431,15.02,-16.81,995.26,24.16,12.03.25 16-53-08,-0.26
117028,15.03,-16.87,995.26,24.16,12.03.25 16-53-11,-0.27
115915,15.02,-16.94,995.26,24.16,12.03.25 16-53-14,-0.27
114209,14.96,-17.0,995.25,24.16,12.03.25 16-53-17,-0.27
114669,14.96,-17.06,995.25,24.16,12.03.25 16-53-20,-0.31
113601,14.96,-17.12,995.25,24.16,12.03.25 16-53-23,-0.27
114285,15.04,-17.19,995.26,24.16,12.03.25 16-53-26,-0.28
114438,15.05,-17.19,995.27,24.16,12.03.25 16-53-29,-0.3
114209,14.99,-17.25,995.26,24.16,12.03.25 16-53-32,-0.32
114209,14.9,-17.31,995.26,24.16,12.03.25 16-53-35,-0.3
115056,14.8,-17.37,995.26,24.16,12.03.25 16-53-38,-0.3
115289,14.72,-17.37,995.26,24.16,12.03.25 16-53-41,-0.3
115133,14.67,-17.44,995.26,24.16,12.03.25 16-53-44,-0.32
116231,14.62,-17.5,995.26,24.16,12.03.25 16-53-47,-0.3
116231,14.59,-17.5,995.25,24.16,12.03.25 16-53-50,-0.32
116469,14.58,-17.56,995.25,24.16,12.03.25 16-53-52,-0.32
116231,14.63,-17.62,995.25,24.16,12.03.25 16-53-55,-0.32
116390,14.68,-17.69,995.26,24.16,12.03.25 16-54-01,-0.8
114978,14.86,-17.75,995.27,24.15,12.03.25 16-54-04,-0.31
115445,14.83,-17.81,995.28,24.15,12.03.25 16-54-07,-0.3
115758,14.76,-17.81,995.28,24.15,12.03.25 16-54-10,-0.31
116231,14.73,-17.87,995.28,24.15,12.03.25 16-54-13,-0.32
116390,14.74,-17.87,995.28,24.15,12.03.25 16-54-16,193.79
116868,14.79,-17.94,995.28,24.15,12.03.25 16-54-19,148.45
115837,14.84,-18.0,995.28,24.15,12.03.25 16-54-22,70.96
116231,14.84,-18.0,995.28,24.15,12.03.25 16-54-25,143.83
115445,14.89,-18.06,995.28,24.15,12.03.25 16-54-27,145.17
116310,14.95,-18.06,995.28,24.16,12.03.25 16-54-30,158.83
117350,14.96,-18.12,995.26,24.16,12.03.25 16-54-33,852.64
117918,14.95,-18.12,995.26,24.16,12.03.25 16-54-36,4.2
116469,14.96,-18.19,995.26,24.16,12.03.25 16-54-39,-0.24
116868,14.99,-18.19,995.25,24.16,12.03.25 16-54-42,-0.28
117028,14.99,-18.25,995.26,24.16,12.03.25 16-54-45,-0.31
117189,14.97,-18.25,995.26,24.16,12.03.25 16-54-48,-0.32
117836,14.92,-18.31,995.26,24.16,12.03.25 16-54-51,-0.3
117999,14.88,-18.31,995.26,24.16,12.03.25 16-54-54,-0.33
118162,14.84,-18.37,995.26,24.16,12.03.25 16-54-57,-0.32
119486,14.86,-18.37,995.27,24.16,12.03.25 16-55-00,-0.34
118903,14.83,-18.37,995.26,24.16,12.03.25 16-55-03,-0.33
118326,14.8,-18.31,995.26,24.16,12.03.25 16-55-06,-0.35
117269,14.77,-18.31,995.26,24.17,12.03.25 16-55-09,-0.35
116868,14.76,-18.25,995.27,24.16,12.03.25 16-55-12,-0.36
115445,14.72,-18.12,995.27,24.17,12.03.25 16-55-15,-0.34
115133,14.78,-18.0,995.27,24.17,12.03.25 16-55-18,-0.36
115915,14.8,-17.81,995.27,24.17,12.03.25 16-55-21,-0.35
115601,14.78,-17.69,995.27,24.17,12.03.25 16-55-24,-0.33
116152,14.76,-17.5,995.26,24.16,12.03.25 16-55-27,-0.37
116390,14.8,-17.31,995.27,24.16,12.03.25 16-55-30,-0.36
116708,14.88,-17.12,995.26,24.16,12.03.25 16-55-33,-0.34
116628,14.89,-16.94,995.26,24.16,12.03.25 16-55-36,-0.38
117674,14.84,-16.75,995.26,24.16,12.03.25 16-55-39,-0.35
117028,14.79,-16.56,995.26,24.16,12.03.25 16-55-41,-0.35
117431,14.75,-16.37,995.26,24.16,12.03.25 16-55-44,-0.35
117431,14.7,-16.12,995.26,24.16,12.03.25 16-55-47,-0.37
117108,14.64,-15.94,995.26,24.16,12.03.25 16-55-50,-0.36
117836,14.62,-15.75,995.26,24.16,12.03.25 16-55-53,-0.37
117755,14.65,-15.5,995.26,24.16,12.03.25 16-55-56,-0.36
118986,14.64,-15.31,995.26,24.16,12.03.25 16-55-59,-0.36
119822,14.62,-15.06,995.27,24.16,12.03.25 16-56-02,-0.39
119152,14.64,-14.87,995.27,24.16,12.03.25 16-56-04,-0.36
119570,14.63,-14.63,995.27,24.16,12.03.25 16-56-07,-0.37
118821,14.6,-14.44,995.28,24.16,12.03.25 16-56-10,-0.36
118162,14.56,-14.19,995.28,24.16,12.03.25 16-56-13,-0.4
116948,14.54,-13.94,995.28,24.16,12.03.25 16-56-16,-0.37
116231,14.49,-13.75,995.28,24.16,12.03.25 16-56-19,-0.42
117108,14.46,-13.5,995.28,24.16,12.03.25 16-56-22,-0.39
117028,14.44,-13.25,995.27,24.15,12.03.25 16-56-25,-0.4
116708,14.43,-13.06,995.27,24.16,12.03.25 16-56-28,-0.41
116788,14.41,-12.81,995.28,24.15,12.03.25 16-56-30,-0.38
116390,14.4,-12.63,995.28,24.15,12.03.25 16-56-33,-0.39
116708,14.38,-12.37,995.27,24.15,12.03.25 16-56-36,-0.38
116948,14.36,-12.19,995.28,24.15,12.03.25 16-56-39,-0.39
115994,14.35,-11.94,995.29,24.15,12.03.25 16-56-42,-0.4
117028,14.35,-11.69,995.3,24.15,12.03.25 16-56-45,-0.38
118162,14.38,-11.44,995.3,24.15,12.03.25 16-56-48,-0.4
117674,14.48,-11.25,995.31,24.15,12.03.25 16-56-51,-0.39
120669,14.56,-11.12,995.31,24.14,12.03.25 16-56-54,-0.39
119319,14.56,-11.0,995.31,24.14,12.03.25 16-56-57,-0.38
118573,14.54,-10.94,995.3,24.14,12.03.25 16-57-00,-0.39
116628,14.51,-10.88,995.3,24.14,12.03.25 16-57-03,-0.41
115680,14.49,-10.81,995.3,24.14,12.03.25 16-57-06,-0.43
115994,14.52,-10.81,995.3,24.14,12.03.25 16-57-09,-0.43
114746,14.53,-10.81,995.3,24.13,12.03.25 16-57-12,-0.41
115523,14.54,-10.81,995.3,24.13,12.03.25 16-57-15,-0.4
115056,14.55,-10.88,995.29,24.13,12.03.25 16-57-18,-0.4
115994,14.55,-10.88,995.3,24.13,12.03.25 16-57-21,-0.41
115445,14.56,-10.88,995.29,24.13,12.03.25 16-57-24,-0.4
113149,14.57,-10.94,995.28,24.13,12.03.25 16-57-27,-0.42
113450,14.59,-10.94,995.29,24.13,12.03.25 16-57-30,-0.38
113828,14.66,-11.0,995.29,24.13,12.03.25 16-57-33,-0.38
113149,14.66,-11.06,995.29,24.14,12.03.25 16-57-36,-0.38
111087,14.72,-11.06,995.28,24.14,12.03.25 16-57-38,-0.38
110440,14.82,-11.19,995.29,24.14,12.03.25 16-57-41,-0.4
110654,14.9,-11.19,995.29,24.14,12.03.25 16-57-47,-0.38
109238,14.92,-11.31,995.29,24.13,12.03.25 16-57-50,-0.4
108336,14.87,-11.38,995.3,24.13,12.03.25 16-57-53,-0.44
109238,14.88,-11.44,995.3,24.13,12.03.25 16-57-56,-0.41
109871,14.93,-11.5,995.3,24.14,12.03.25 16-57-59,-0.38
111449,14.97,-11.56,995.29,24.14,12.03.25 16-58-02,-0.42
112626,14.95,-11.63,995.3,24.14,12.03.25 16-58-05,-0.37
111231,14.93,-11.75,995.29,24.14,12.03.25 16-58-08,-0.37
110942,14.9,-11.81,995.29,24.15,12.03.25 16-58-11,-0.37
111014,14.86,-11.88,995.3,24.15,12.03.25 16-58-17,-0.4
109800,14.73,-12.06,995.3,24.14,12.03.25 16-58-19,-0.41
110368,14.75,-12.06,995.31,24.14,12.03.25 16-58-22,-0.41
110726,14.76,-12.19,995.3,24.14,12.03.25 16-58-25,-0.4
110798,14.7,-12.19,995.3,24.14,12.03.25 16-58-28,-0.43
111231,14.66,-12.31,995.3,24.15,12.03.25 16-58-31,-0.44
111814,14.65,-12.37,995.3,24.15,12.03.25 16-58-34,-0.43
112478,14.63,-12.44,995.29,24.15,12.03.25 16-58-37,-0.44
113299,14.62,-12.5,995.28,24.15,12.03.25 16-58-40,-0.41
113752,14.59,-12.56,995.28,24.15,12.03.25 16-58-42,-0.41
112999,14.6,-12.63,995.29,24.15,12.03.25 16-58-45,-0.44
111961,14.69,-12.75,995.3,24.15,12.03.25 16-58-48,-0.43
110368,14.76,-12.81,995.29,24.15,12.03.25 16-58-51,-0.45
108681,14.8,-12.88,995.3,24.15,12.03.25 16-58-54,-0.42
108199,14.83,-12.94,995.3,24.15,12.03.25 16-58-57,-0.42
106378,14.88,-13.0,995.3,24.15,12.03.25 16-59-00,-0.42
105719,15.0,-13.06,995.3,24.15,12.03.25 16-59-03,-0.4
104170,15.05,-13.13,995.3,24.15,12.03.25 16-59-06,-0.43
104939,15.03,-13.19,995.29,24.15,12.03.25 16-59-09,-0.41
105328,15.02,-13.25,995.29,24.15,12.03.25 16-59-12,-0.43
105393,15.01,-13.31,995.3,24.15,12.03.25 16-59-15,-0.41
106180,14.96,-13.38,995.29,24.15,12.03.25 16-59-18,-0.44
107585,14.86,-13.44,995.29,24.15,12.03.25 16-59-21,-0.44
108336,14.87,-13.5,995.3,24.15,12.03.25 16-59-24,1.35
108751,14.91,-13.56,995.3,24.15,12.03.25 16-59-27,154.63
108820,14.97,-13.62,995.29,24.15,12.03.25 16-59-30,162.3
108681,15.04,-13.75,995.29,24.15,12.03.25 16-59-33,-0.4
109238,15.05,-13.81,995.3,24.15,12.03.25 16-59-36,-0.39
109378,15.01,-13.88,995.3,24.15,12.03.25 16-59-39,-0.43
109942,15.01,-13.94,995.3,24.15,12.03.25 16-59-42,-0.38
110440,15.0,-14.0,995.3,24.15,12.03.25 16-59-45,-0.43
110083,14.99,-14.06,995.29,24.15,12.03.25 16-59-48,-0.4
110154,14.95,-14.13,995.29,24.16,12.03.25 16-59-51,-0.45
110583,14.93,-14.19,995.29,24.16,12.03.25 16-59-54,-0.44
111668,14.98,-14.25,995.29,24.16,12.03.25 16-59-57,-0.43
112108,15.0,-14.31,995.3,24.16,12.03.25 16-59-59,-0.44
113374,14.95,-14.38,995.3,24.16,12.03.25 17-00-02,-0.46
114978,14.9,-14.44,995.3,24.16,12.03.25 17-00-05,-0.45
114132,14.83,-14.56,995.3,24.16,12.03.25 17-00-09,-0.46
113299,14.75,-14.63,995.32,24.15,12.03.25 17-00-12,-0.46
112403,14.73,-14.69,995.32,24.15,12.03.25 17-00-15,-0.45
112256,14.7,-14.81,995.33,24.15,12.03.25 17-00-18,-0.44
112182,14.71,-14.81,995.34,24.16,12.03.25 17-00-21,-0.44
112626,14.73,-14.94,995.35,24.16,12.03.25 17-00-24,-0.45
112329,14.82,-15.0,995.34,24.16,12.03.25 17-00-27,-0.41
111668,14.85,-15.06,995.34,24.16,12.03.25 17-00-30,-0.45
113450,14.82,-15.13,995.34,24.16,12.03.25 17-00-33,-0.47
114285,14.76,-15.19,995.33,24.16,12.03.25 17-00-36,-0.44
114901,14.74,-15.25,995.32,24.16,12.03.25 17-00-39,-0.45
114978,14.73,-15.31,995.32,24.16,12.03.25 17-00-42,-0.43
113904,14.73,-15.38,995.32,24.16,12.03.25 17-00-45,-0.45
112329,14.7,-15.44,995.32,24.16,12.03.25 17-00-48,-0.44
111159,14.69,-15.44,995.33,24.16,12.03.25 17-00-51,-0.46
111087,14.66,-15.5,995.32,24.16,12.03.25 17-00-54,-0.44
110870,14.64,-15.63,995.32,24.16,12.03.25 17-00-57,-0.45
111449,14.62,-15.69,995.31,24.16,12.03.25 17-00-59,-0.44
111961,14.62,-15.69,995.31,24.17,12.03.25 17-01-02,-0.44
112626,14.64,-15.81,995.31,24.17,12.03.25 17-01-05,-91.64
113374,14.65,-15.81,995.31,24.17,12.03.25 17-01-08,-0.23
113904,14.67,-15.88,995.31,24.17,12.03.25 17-01-11,-0.23
113980,14.74,-15.94,995.31,24.17,12.03.25 17-01-14,-0.24
113525,14.79,-16.0,995.31,24.17,12.03.25 17-01-17,-0.25
112775,14.79,-16.06,995.32,24.17,12.03.25 17-01-20,-0.23
112552,14.77,-16.06,995.32,24.17,12.03.25 17-01-23,-0.23
111888,14.77,-16.12,995.32,24.18,12.03.25 17-01-28,-0.23
108820,14.74,-16.25,995.32,24.17,12.03.25 17-01-31,-0.25
109378,14.73,-16.25,995.32,24.17,12.03.25 17-01-34,-0.22
111087,14.67,-16.31,995.31,24.17,12.03.25 17-01-37,-0.27
112849,14.59,-16.37,995.31,24.17,12.03.25 17-01-42,-0.27
111741,14.5,-16.44,995.31,24.16,12.03.25 17-01-45,-0.23
112256,14.46,-16.5,995.31,24.16,12.03.25 17-01-48,-0.24
112700,14.46,-16.5,995.32,24.16,12.03.25 17-01-51,-0.25
111231,14.45,-16.56,995.32,24.16,12.03.25 17-01-54,-0.24
111087,14.44,-16.62,995.31,24.17,12.03.25 17-01-57,-0.23
110726,14.41,-16.62,995.31,24.17,12.03.25 17-02-00,-0.25
110511,14.41,-16.69,995.31,24.17,12.03.25 17-02-03,-0.28
112329,14.41,-16.69,995.31,24.17,12.03.25 17-02-05,-0.25
112924,14.42,-16.75,995.32,24.17,12.03.25 17-02-08,-0.3
113224,14.42,-16.81,995.33,24.17,12.03.25 17-02-11,-0.3
112849,14.43,-16.81,995.33,24.17,12.03.25 17-02-14,-0.28
113224,14.42,-16.87,995.32,24.17,12.03.25 17-02-17,-0.32
113149,14.42,-16.87,995.32,24.17,12.03.25 17-02-20,-0.36
113450,14.43,-16.94,995.32,24.18,12.03.25 17-02-23,-0.07
112999,14.47,-16.94,995.32,24.18,12.03.25 17-02-26,-0.27
113676,14.55,-17.0,995.32,24.18,12.03.25 17-02-29,-0.25
113374,14.65,-17.06,995.32,24.18,12.03.25 17-02-31,-0.28
113828,14.74,-17.06,995.31,24.18,12.03.25 17-02-34,137.71
113450,14.77,-17.06,995.31,24.18,12.03.25 17-02-37,93.12
113601,14.79,-17.12,995.3,24.18,12.03.25 17-02-40,71.94
113224,14.81,-17.12,995.31,24.18,12.03.25 17-02-43,39.33
113299,14.86,-17.12,995.31,24.18,12.03.25 17-02-46,150.63
113074,14.9,-17.19,995.31,24.18,12.03.25 17-02-49,687.66
114209,14.92,-17.19,995.31,24.18,12.03.25 17-02-52,56.25
115056,14.9,-17.19,995.31,24.18,12.03.25 17-02-55,-0.4
113074,14.9,-17.25,995.32,24.18,12.03.25 17-02-58,-0.41
112999,14.89,-17.25,995.31,24.18,12.03.25 17-03-04,-0.42
111087,14.88,-17.31,995.31,24.17,12.03.25 17-03-07,-0.42
112035,14.79,-17.31,995.32,24.17,12.03.25 17-03-10,-0.44
115523,14.73,-17.25,995.34,24.17,12.03.25 17-03-13,-0.44
113676,14.7,-17.25,995.34,24.17,12.03.25 17-03-16,-0.44
114669,14.72,-17.12,995.34,24.17,12.03.25 17-03-19,-0.43
113149,14.72,-17.06,995.34,24.17,12.03.25 17-03-22,-0.44
113601,14.72,-16.94,995.33,24.17,12.03.25 17-03-25,-0.43
113904,14.76,-16.81,995.32,24.18,12.03.25 17-03-28,-0.46
114209,14.77,-16.75,995.31,24.18,12.03.25 17-03-31,-0.46
114285,14.72,-16.56,995.31,24.18,12.03.25 17-03-34,-0.44
114746,14.67,-16.44,995.31,24.18,12.03.25 17-03-37,-0.44
114438,14.64,-16.25,995.31,24.18,12.03.25 17-03-40,-0.47
114438,14.66,-16.12,995.3,24.18,12.03.25 17-03-42,-0.45
115133,14.7,-15.94,995.3,24.18,12.03.25 17-03-45,-0.46
115133,14.73,-15.75,995.3,24.18,12.03.25 17-03-48,-0.43
115133,14.7,-15.56,995.3,24.18,12.03.25 17-03-51,-0.45
114978,14.64,-15.38,995.31,24.18,12.03.25 17-03-54,-0.42
115837,14.57,-15.19,995.31,24.18,12.03.25 17-03-57,-0.45
116708,14.49,-15.0,995.31,24.18,12.03.25 17-04-00,-0.45
116231,14.45,-14.75,995.31,24.18,12.03.25 17-04-03,-0.45
116549,14.46,-14.56,995.31,24.17,12.03.25 17-04-06,-0.47
116628,14.52,-14.31,995.3,24.17,12.03.25 17-04-08,-0.45
117350,14.52,-14.06,995.3,24.17,12.03.25 17-04-11,-0.46
117674,14.51,-13.88,995.29,24.17,12.03.25 17-04-17,-0.46
116310,14.49,-13.38,995.29,24.16,12.03.25 17-04-20,-0.46
113980,14.5,-13.19,995.29,24.16,12.03.25 17-04-23,-0.46
115133,14.47,-12.94,995.3,24.16,12.03.25 17-04-26,-0.44
115133,14.43,-12.75,995.31,24.16,12.03.25 17-04-29,-0.45
115289,14.41,-12.44,995.31,24.16,12.03.25 17-04-32,-0.46
116231,14.39,-12.19,995.3,24.16,12.03.25 17-04-35,-0.48
116628,14.39,-12.0,995.3,24.16,12.03.25 17-04-38,-0.46
117189,14.41,-11.69,995.31,24.16,12.03.25 17-04-41,-0.45
114978,14.41,-11.5,995.3,24.16,12.03.25 17-04-44,-0.47
114592,14.4,-11.25,995.31,24.16,12.03.25 17-04-47,-0.47
113752,14.4,-11.0,995.31,24.16,12.03.25 17-04-53,-0.46
113676,14.47,-10.5,995.31,24.15,12.03.25 17-04-56,-0.47
113224,14.56,-10.25,995.31,24.15,12.03.25 17-04-59,-0.46
112999,14.62,-10.13,995.31,24.15,12.03.25 17-05-02,-0.46
113601,14.63,-10.0,995.32,24.14,12.03.25 17-05-05,-0.48
115601,14.62,-9.94,995.32,24.15,12.03.25 17-05-08,-0.52
114209,14.58,-9.88,995.32,24.15,12.03.25 17-05-11,-0.5
116152,14.56,-9.81,995.32,24.15,12.03.25 17-05-14,-0.49
114669,14.56,-9.81,995.32,24.15,12.03.25 17-05-16,-0.46
114901,14.58,-9.81,995.32,24.15,12.03.25 17-05-19,-0.47
113828,14.7,-9.81,995.31,24.15,12.03.25 17-05-24,-0.46
109028,15.02,-9.81,995.31,24.14,12.03.25 17-05-27,-0.47
106644,15.24,-9.81,995.31,24.14,12.03.25 17-05-31,-0.46
